,d1,d2,r1,t1,d3,d4,d5,d6,d7,d8,d9
6568,0.720841382,-0.942199045,-0.01274159,0.221659905,0.64031046,0.486146977,0.699879223,0.641388104,0.720146049,0.973025133,-0.137761576
6569,1.295487823,0.441410304,1.093290756,0.270603723,0.842322017,0.967149306,1.189877856,-0.127933226,-0.136982851,1.071724384,0.39399309
6570,-0.012470415,0.715811702,1.045723524,-1.379620161,0.089689274,-0.032821478,-0.475715337,0.518509988,1.050623611,-1.37600311,-1.94963546
6571,-1.129308159,0.085406433,0.300990114,-1.200691342,-0.681521838,-1.415717745,-1.570123165,1.054137139,1.077817169,-0.676447844,-0.503487354
6572,-0.780422478,1.129949789,0.566631899,-0.240798323,-1.201206727,-1.395999783,-1.592965576,2.297886252,2.093739611,-0.971707893,-1.673693001
6573,-1.547373077,1.457420102,1.073523119,-0.531911303,-1.169039046,-0.850249033,-1.036513901,-0.478049592,-0.67847231,-0.695181535,0.847949371
6574,1.63842813,-0.460744108,0.569094746,0.228953521,1.546394876,0.273722154,-0.118136282,0.072809556,0.261331533,-1.366740605,-0.169670981
6575,0.306974138,1.039826577,-1.280169783,0.099146375,0.811297901,1.514141147,1.280299489,-1.442712749,-1.394657274,-0.450217714,0.398143531
6576,-0.109655446,-0.410363626,-0.596369481,-0.734667165,-0.428003092,-0.769202835,-0.570495569,0.665925279,0.382078208,-0.200723263,-1.230474797
6577,-1.337385935,1.054621776,1.225342321,-1.249484229,-1.101982508,-0.288122988,0.167366055,0.50941594,0.612382059,1.642270689,-0.143935439
6578,-1.410380011,-0.047932283,1.11553951,-1.308872734,-1.705810739,-1.141868918,-1.425343536,0.350642019,0.589986067,-1.124614941,-0.233002974
6579,0.215947104,2.249696378,1.129872256,-1.325265361,0.518517144,1.025194006,0.664444267,1.105739822,1.314669025,-0.98345989,-1.031568529
6580,-0.225180162,0.66035447,0.178680223,-0.917584372,-0.805463432,-0.973412155,-0.75407145,-0.862603076,-0.468908478,-0.041136302,-0.161822571
6581,0.56874489,-0.585862131,-1.582515179,-1.177264486,0.8171787,1.391842509,1.646810638,1.094107947,0.976899864,0.773982188,-1.994191918
6582,-0.624441329,2.208291936,0.847553974,-1.690283966,-0.032360684,-0.309243874,-0.169411993,-0.703827491,-0.655940735,0.619955789,0.682014701
6583,1.412380612,-0.384399314,0.919999637,-0.364469381,1.58240567,1.938119766,2.110879344,0.007257269,-0.343455712,0.632592036,-1.156343985
6584,-0.319357601,1.600983204,0.846806905,-0.529120392,-0.258951706,-1.216876023,-0.785479297,-0.939206037,-0.920515234,1.264028654,0.535743311
6585,0.203922103,-0.066354444,-1.172272867,-0.865016965,-0.10131404,0.730725159,1.068881945,1.681038786,1.190933166,1.428796146,-0.766630633
6586,0.612242777,0.126001406,-1.415596608,-1.551463361,0.607819416,0.612111878,0.565680164,-1.224815075,-1.64534302,0.071762886,0.669090864
6587,1.537615063,-1.445818242,-2.12318581,1.583346145,1.345906601,0.62280043,0.888685202,1.30390703,1.334333757,1.168210189,-0.704621194
6588,-0.821512585,-0.267563216,0.200126443,0.68582841,-0.932333972,-0.103913725,-0.309951278,0.344541455,0.954937936,-0.550748153,-0.583338969
6589,0.029343479,-0.814051132,1.029042913,1.559472499,0.479909563,1.339131065,1.359858364,-0.841236991,-0.814069821,0.076182224,-0.196788965
6590,0.333921996,-1.170191228,-0.154878029,-0.065146742,0.213732742,0.489811831,0.390020059,-1.052774431,-1.199025416,-0.072620771,1.668858219
6591,-1.207004801,-1.827402413,0.941129695,1.612835913,-0.538802125,0.288206653,0.078784249,1.005363877,1.611472124,-0.496806576,-0.939331946
6592,-0.701409488,1.080643004,0.780775796,-0.014632874,-0.389441369,0.536202878,0.98916131,-0.301338757,-0.381350805,1.713856751,-0.232311845
6593,1.144556594,-0.023838114,-0.57829274,1.560013222,1.616583307,1.074709156,0.880343332,-1.451577145,-1.118694958,-0.585514092,0.435792007
6594,1.290381818,-0.203203031,1.121659793,-0.163650342,1.286559767,1.689534817,1.332292125,-0.136773034,-0.109593238,-0.781900062,0.797604941
6595,-0.880665562,-0.074125258,0.210258109,-0.748612665,-0.942742657,-0.930996454,-1.239016708,0.375579109,0.511222532,-1.479491625,-0.602434794
6596,0.019657581,1.010267244,-0.560774496,-1.299234485,-0.456212688,0.413751997,0.291028195,0.23712661,0.786560944,-0.156967329,0.273779565
6597,-0.039848218,-0.772900565,1.113549947,1.155383529,-0.18648053,-0.510456531,-0.306862243,0.123917234,0.080671317,0.324949853,-0.625803623
6598,1.088562695,1.338478794,-2.298957783,-0.657388169,0.937352287,0.793993584,0.916713999,-0.096818882,0.242708227,0.690239952,-0.304722456
6599,-1.071473423,0.503200017,0.68594463,-0.233980062,-1.123797129,-0.259355188,-0.37345818,1.396958244,0.873671779,-0.990909389,-1.753491721
6600,-0.80847512,0.350571036,0.839148873,-1.559140571,-0.838940928,-1.054864476,-0.696080715,0.932443205,0.619130796,1.27218227,-0.709744096
6601,0.241322018,0.76929765,-1.095858039,0.402195917,-0.090377371,0.05901291,0.010166234,1.378835952,1.360849903,-0.026737137,-0.403074672
6602,-0.729469839,0.448885617,0.845279932,-0.696284482,-0.253051334,0.256373352,0.660155893,-0.26567187,-0.684556782,0.901939465,-0.389065221
6603,0.344698753,-1.218535199,1.103618055,1.21278588,0.895726894,0.086920988,-0.118745129,-0.989293743,-0.631251534,-0.658512856,-0.020749956
6604,1.114079969,0.85723776,-0.658204539,0.116983272,0.66813398,-0.057139837,-0.527952429,-0.571934368,-1.01122656,-1.648437079,0.49807458
6605,1.480271,-0.738541151,0.611207222,-0.228826816,1.288777254,1.915797535,1.825943306,-1.841558752,-1.866857148,-0.085625109,0.620400487
6606,-1.62166926,-1.521026389,1.101963925,1.514084634,-2.021714671,-0.843597869,-0.606342414,1.623890098,1.738702279,0.416160741,-1.946745506
6607,0.977785573,0.480340675,-1.785325576,-1.464672726,1.181079589,1.627816179,1.697663547,-1.553431714,-1.717406244,0.373736839,0.433624798
6608,0.953929279,0.77339177,-1.007238737,-0.096487846,1.481278881,1.627068734,1.370057728,-0.330143059,-0.746962086,-0.471527061,0.827128113
6609,-1.480151006,-0.835663359,0.897041133,1.127506747,-1.761235201,-1.337394888,-1.205462829,-1.111238159,-1.09678494,-0.356698336,0.72676825
6610,0.957551889,-0.995737077,0.422177999,0.026763427,0.512293008,0.749437078,0.707058094,1.050089707,1.135919101,-0.172853894,-1.279269517
6611,-0.132079492,-0.42188116,0.860744879,-1.084157417,0.198161976,0.115674244,0.509699356,-1.479801705,-1.430939241,0.880650938,0.501747505
6612,-0.884251778,-1.742918536,-0.063612019,1.540140069,-0.586475014,-0.066042992,0.154581674,-0.205445847,-0.621529287,0.908021472,1.098775895
6613,1.016653071,0.901595882,-2.188165515,-0.556212635,1.201866611,0.444015489,0.449474492,-1.575109341,-1.668813156,0.033850801,0.707362466
6614,0.974703053,1.302403258,0.839981825,-0.648606391,1.486136901,2.072158387,1.958177103,-1.24062448,-0.941307391,0.056136916,0.759440459
6615,-1.200713395,0.318648294,0.949856152,0.553009497,-1.023383569,0.028224254,-0.119751228,-0.353144649,-0.235202675,-0.409248838,-0.134614378
6616,0.255627015,-0.915559525,-1.357175902,-0.592530676,0.027785075,-0.671120596,-1.110528525,0.895787533,1.042468636,-1.501157324,-0.815083074
6617,0.969514794,1.932305935,-1.88484369,-1.262014474,0.332447415,-0.556872219,-0.570530357,-1.503751753,-1.161070075,0.033705765,0.577406784
6618,-0.038852558,-1.637211195,-0.99166856,1.315113933,0.332749135,0.702576045,0.490717893,0.460161749,0.078420063,-0.463634553,0.449979304
6619,0.02859263,0.464391862,-0.310574047,0.298276084,-0.212809456,-0.9109567,-0.566912402,0.383503179,0.366095379,0.957113717,-0.639781331
6620,1.414892706,-0.598511958,-2.287382394,-0.858491543,1.203608145,0.240153566,-0.260617524,-0.337439613,0.083852535,-1.713943657,0.203638394
6621,0.428476041,1.051998159,-0.742552598,-0.789445941,0.604274784,0.425209603,0.366793662,-1.794589395,-1.495582683,-0.07651166,0.873038334
6622,1.14859942,-0.044367706,-0.223725528,-0.119412516,1.024418905,1.420315511,1.17764597,-1.134569434,-1.437057541,-0.444801433,1.638853225
6623,1.670972689,0.779517758,0.642048322,-0.366483616,1.2467863,1.694336189,1.420102996,1.153569325,0.643164893,-0.567211265,-0.387699811
6624,0.514824735,1.055602146,-0.092623281,0.074219209,0.658466814,0.700593915,0.591125111,-0.475308246,-0.116002466,-0.074918718,-0.41210999
6625,-1.088931376,1.040818733,0.538605297,-1.302539146,-0.856148671,-1.155820833,-0.675626927,-1.165213869,-1.093393006,1.638296982,0.706996941
6626,0.438329614,2.186904282,1.151031201,-1.04898706,0.859095336,1.538366702,1.566222959,-1.310884947,-1.002043881,0.029577903,-0.363278667
6627,0.035913929,-1.080296954,-0.679616954,0.144742693,-0.142325145,-1.075509037,-0.777963133,0.679344102,0.190393782,0.849539091,0.192617046
6628,1.617865849,-0.744177133,-1.039798604,0.800914757,1.162774475,0.386442664,0.481353365,-1.509539439,-1.552461902,0.497587944,1.478819703
6629,-0.781314621,-1.230249147,0.976444252,1.599030549,-0.332767347,0.529476187,0.742195348,-0.705534663,-1.040003307,0.811590956,0.77333606
6630,1.407819182,0.554167703,0.721518768,-0.342053998,1.520718194,1.784152766,1.71606342,-1.591815188,-1.848724942,-0.066132966,0.833763842
6631,-0.693891369,0.318365317,0.406049432,-1.471884182,-0.761005368,-0.359107224,-0.613016622,-0.169932064,-0.38675111,-0.888447544,0.115861823
6632,-1.700248613,1.05021505,0.969705531,-0.094802622,-1.92479746,-1.958054664,-2.073495089,0.415033229,0.150968737,-0.473859201,1.605046176
6633,-1.387886978,-1.974420353,0.885305941,1.671593034,-0.840820271,-1.132951149,-0.937860031,0.882772344,0.546190037,0.686622471,0.714078129
6634,0.45993793,-0.015567276,0.317525202,0.191816189,-0.128503363,-0.476772916,-0.208588105,-0.141765633,0.101774459,0.930112266,0.422345533
6635,1.422196812,1.592736025,-1.678947902,-0.373377158,1.706896808,1.701344249,1.41251507,1.087541899,1.15577868,-1.042094506,-1.980239236
6636,-1.162918712,1.514433784,0.906704478,-0.683743695,-0.86114151,-1.170273407,-1.105369653,-0.370657784,-0.485753452,0.237336805,1.542278358
6637,-0.314006862,-1.339691367,-0.104099394,0.222935756,-0.648849427,-1.153544331,-0.663404911,1.567652637,1.152493603,1.312216271,-1.16412597
6638,-0.501607128,0.744167529,-0.255864963,-0.600841059,-0.740774613,-1.168212509,-1.369903989,0.885069113,1.292546983,-0.806323053,-0.090826357
6639,-1.215405577,0.499451525,1.104596111,-0.070799433,-0.930186644,0.117547747,0.197626307,0.561905155,0.880198592,0.022369817,-1.447211101
6640,-0.030821343,-0.945713308,-0.174874743,-0.671555663,-0.569363666,-0.319674667,-0.154884939,0.250524921,0.31174903,0.658884298,0.457900501
6641,-1.624538961,-1.194745853,1.174015597,0.652731439,-1.149632243,-0.782850307,-0.292718725,-0.149783238,-0.329612663,1.23450014,-0.513565373
6642,-1.318027262,-0.99833812,0.825674659,0.612249038,-1.722394207,-2.043628908,-2.114959838,1.957885833,2.067673071,-0.389671004,-1.639334934
6643,0.63509591,-1.044315742,1.237531441,1.215814579,0.10999747,-0.06949305,0.095188587,-1.321818749,-1.437128852,0.546611822,1.192889253
6644,0.565369708,-0.21190079,0.011358031,-0.450000869,0.741521111,-0.057724079,-0.42459549,0.074364823,0.348503802,-1.168635631,0.461946883
6645,0.836752013,-0.487297443,0.759233179,-0.256904408,1.132347071,0.271830902,0.348685262,-0.074782398,-0.438974632,0.324042096,0.338568849
6646,1.623394176,1.046632995,-0.548244073,-0.888200106,1.674642457,1.775133923,1.346559168,-1.565907917,-1.499627953,-1.091103252,0.58142261
6647,0.290679971,1.470016798,-1.397837255,-0.436690553,0.737285249,1.499359548,1.628949915,0.265077265,0.731041725,0.60840744,-1.321342208
6648,1.474000539,0.168772183,-1.834877167,-0.661197976,1.220220428,1.02432176,0.730484545,0.157527334,0.463398794,-0.794231825,-0.119454386
6649,0.77910119,-0.885016039,-1.747967193,0.139744099,0.604594608,0.786232174,0.381780711,0.941028269,1.047365515,-1.41467472,-1.298953061
6650,-0.359329475,0.598051894,0.354687201,0.005929763,-0.678651886,-0.851643145,-0.599077987,-1.314240231,-1.131635218,0.759499252,1.030686601
6651,0.046157927,0.346857305,-0.331847902,-0.983066151,0.602568761,-0.366046894,-0.096665376,-1.311320276,-1.256883278,0.839121127,0.5363346
6652,-1.420210404,-0.061753217,0.789050833,-0.361438266,-1.451536613,-1.974060259,-2.010799161,1.715722049,2.132232046,-0.296181605,-0.386502745
6653,1.31720171,-1.330366658,-0.657592407,1.01688328,1.661468272,0.650766971,0.602386919,-1.320329747,-1.399643823,0.059810139,1.396282146
6654,-1.13062857,-0.658623425,0.949279672,-1.049807803,-0.51781796,0.283831982,-0.098638539,1.045651041,0.855530755,-1.184927869,-0.245281917
6655,1.233758367,1.130044188,0.514494002,-0.118789078,0.552403666,0.115203263,0.018388504,1.196584304,0.725436748,-0.110591542,0.656122108
6656,-1.63312226,-0.076049679,1.085747084,-0.318881464,-1.42177908,-2.013846504,-2.120198736,-0.214202816,-0.145070625,-0.854625274,0.061414543
6657,-0.855564996,2.428394882,0.823941518,-1.388073673,-0.781040501,-0.536929473,-0.041854424,-1.500708422,-1.563113315,1.722925152,0.876737563
6658,0.773766591,-1.079380164,1.106483375,-0.011674168,0.748831002,0.733918649,0.773130264,-0.419742009,-0.104727063,0.414984876,0.646129102
6659,-0.702487554,-0.477806115,0.644823047,1.36877624,-0.684790263,0.179712471,-0.029566005,0.118385028,-0.093387979,-0.53366098,0.119910345
6660,0.859977562,-0.463183541,0.006052139,1.707789336,1.238017687,1.68433315,1.739180422,1.017065443,0.643844273,0.426544086,-0.982263656
6661,0.923755712,1.880231662,0.274359131,-0.944723967,1.229323017,0.067430681,0.021183932,-0.715550601,-1.136683358,-0.020594457,1.242528042
6662,0.836503882,-0.831510282,0.725306973,0.974559023,0.891531323,1.698378032,1.535114975,-1.901728111,-1.710435646,-0.150786169,0.826629033
6663,0.839353213,-0.64005536,-0.059256328,1.118911912,1.111489719,0.950763049,1.230920266,-1.245637192,-1.44970588,1.273047276,1.27518112
6664,-0.548540276,-0.35824821,-0.247605505,-0.735578086,0.061565241,0.175561132,-0.111237863,-1.647202765,-1.522070043,-1.055436447,1.17339408
6665,-1.751629649,-1.600979518,0.979627476,1.309712793,-1.78744498,-1.030607811,-1.401627195,1.910320765,1.436243495,-1.818633901,-1.790771042
6666,-1.500247166,0.172400336,1.01597783,0.061560767,-1.309356992,-1.368364509,-1.252945684,2.039728189,1.81623735,0.32719892,-0.191339509
6667,0.524748998,-0.35831446,-0.906234082,1.663155075,0.31879053,-0.188619,0.022137681,0.213242858,0.226338926,0.220090335,-1.181815199
6668,0.065932021,-0.555702859,-0.664914866,0.824555425,-0.107787207,-0.44190257,-0.67620906,0.933237352,0.659120657,-0.899890986,-1.283407471
6669,1.562119855,0.887856216,0.583614738,0.423433642,1.571605531,2.128649241,2.300401392,-1.629039614,-1.317572812,0.708190701,-0.120763421
6670,-0.866278362,2.44085344,1.204987445,-1.360892901,-0.924489247,-0.521062376,-0.757716892,1.308773585,1.856096482,-0.859667009,-1.774087271
6671,-0.112008793,-0.567103102,0.001719849,1.347717989,-0.501073361,-1.236568803,-1.269581611,-0.067132934,-0.329266718,-0.084489502,1.711119038
6672,-0.630135208,-1.127226386,0.218435702,1.52610132,-0.392166968,0.499600673,0.914782535,0.581425654,0.144425234,1.68521503,0.044666317
6673,-1.148648437,1.454790044,0.834779948,-1.470539674,-0.645045704,-0.135131657,0.168130158,-0.550559637,-0.891639816,1.164334897,0.469176809
6674,-0.398190953,-1.644044361,0.711794731,1.516026517,-0.599619608,-1.119899264,-1.016098121,2.064739081,1.978944563,0.231731504,-1.050017227
6675,-0.644484191,2.314816658,0.884556874,-1.643369669,-0.924013291,-0.589365519,-0.239006056,0.217149965,0.064650982,1.05312227,-0.111386889
6676,-0.290681975,-0.137005156,0.129281526,-0.956309077,-0.864901258,-0.862641342,-0.574727379,0.702303834,1.339900931,0.413079558,-1.530106616
6677,0.761655423,-0.522252789,-1.243393596,-1.063696629,0.350953364,1.216954398,0.98589888,-1.859324948,-1.713405028,-0.503450311,0.688080955
6678,1.377966264,2.076192272,0.432547238,-0.843990504,1.565840084,1.94811705,2.213095325,0.333635255,0.315295357,1.314370695,-0.684557007
6679,-1.75304225,1.490694506,1.084927628,-0.406534498,-1.099871416,0.05963274,0.069161661,-1.432974492,-1.59926991,-0.153405212,1.181080495
6680,1.698148107,-0.990230793,-1.088630881,0.06625578,1.977782852,1.765766985,1.576044437,-0.766189772,-1.205501629,-0.236982649,1.149487818
6681,0.527367519,0.063628245,-1.312617347,-0.912748371,0.139098983,-0.211389377,0.002061729,-0.311800111,-0.720251529,0.85247766,-0.132654817
6682,1.267211234,-0.768445678,-2.285637824,1.197776047,0.976846205,1.224411573,0.97831532,-1.413143593,-1.671674027,-0.857281481,0.968135552
6683,1.323199948,2.18074564,1.183946085,-1.128497342,1.254673384,0.685350582,0.365983482,-1.613481153,-1.366430025,-0.927200446,0.941209188
6684,1.624277668,0.817623312,0.411924461,0.496016552,1.953161219,2.575235435,2.356094161,0.634811964,0.186338639,-0.966908883,-2.016846536
6685,0.66864259,2.163279806,-1.566493327,-1.447775826,0.655271264,0.827198701,0.478715199,-0.041780346,0.176307574,-0.901021515,0.765595761
6686,1.344367073,0.931104719,-0.502508499,0.113188488,0.670920638,1.476696148,1.759274975,-0.600260096,-0.229649675,1.314100676,-0.19746454
6687,-0.320585668,-0.502332114,-0.449412011,1.078204814,0.138412502,-0.148856233,-0.486964743,-1.138816765,-0.977337855,-1.679221064,0.399957807
6688,0.284796647,1.080945938,-0.779190635,-0.163789807,0.606898116,-0.420875779,-0.015372695,1.406035404,1.202367311,1.068401625,-1.921216041
6689,-0.566990883,1.480003621,-0.321241744,-0.758291714,-0.01780182,-0.989869973,-0.943995908,0.296143448,-0.104520393,-0.074887063,0.49125719
6690,0.326062161,-0.678619939,0.116660993,0.228354556,0.337670888,-0.547452336,-0.965267311,-0.495815528,-0.94754229,-1.389456816,1.462314612
6691,-0.534400238,0.769330428,-0.230771817,-0.270151013,0.016946568,-0.536301594,-0.129853992,-0.048494932,-0.49480221,1.013133046,-0.280058859
6692,0.729333528,-1.574604821,0.348096648,1.100463351,1.280553866,1.02311595,0.515769904,-0.044724114,0.224041181,-1.517168007,0.019375588
6693,-0.768093426,-1.080040511,-0.245640616,-0.206939859,-1.177185028,-0.637799125,-0.365088489,-0.958709619,-0.954816138,0.731773198,0.868158942
6694,0.453609418,0.532221461,-0.370469559,-0.670515038,0.511835076,0.378504563,-0.073611415,-0.561767282,-0.868811043,-1.393606675,0.748672162
6695,-1.293143653,-0.835265967,0.349134121,0.974613616,-1.408417582,-1.939702453,-1.384190602,1.40807096,1.122540059,1.271363133,-1.675783397
6696,0.406387203,1.579230153,0.728204273,-0.712708054,0.165783661,-0.162805553,0.314826723,0.305667492,-0.139814965,1.793015535,0.702431133
6697,-0.441186256,-0.633241382,-0.369897382,1.003638736,-0.884224154,-0.364913942,-0.761070263,0.31576155,0.509886964,-1.225790039,0.606045984
6698,0.753273749,-0.577684055,-0.899890552,0.861929711,0.392156125,-0.467301434,-0.063982038,-1.287427842,-1.204779941,1.395078291,0.919201569
6699,-1.416125272,1.062818601,0.58615919,-0.230422094,-1.405737885,-0.402885132,-0.616757243,0.05996391,-0.307229131,-0.616353809,0.937586484
6700,-0.756296059,1.23798714,1.117645453,0.000806014,-0.715944729,-0.395953652,-0.632822571,-0.035384386,-0.196209096,-0.773858226,-0.415261872
6701,1.514819933,0.544944155,-2.433135176,-0.297769701,0.861844274,1.332144109,1.321496975,0.921909649,0.817793506,0.059129163,-1.5536673
6702,1.164792613,-0.326571921,-0.552961192,0.116772487,0.858899241,-0.015692199,-0.448704098,0.747223433,0.436138897,-1.594671457,-0.206128144
6703,-0.507850688,1.271005166,-0.392815602,-0.691563015,-0.764600364,-0.321294888,-0.258767827,-0.478033752,0.004738409,0.341362325,0.780622002
6704,-0.599674417,1.201588215,-0.072512334,-1.382064908,-0.450801725,0.021817277,0.328077555,-0.186226193,0.128392666,1.182409241,-0.128745805
6705,-1.723131119,-1.656593706,0.938831924,1.484780811,-1.601431371,-1.654014985,-1.426191531,-1.566006562,-1.352096186,0.703713352,2.054694036
6706,-1.106411902,1.283021223,0.154391206,-0.317802722,-1.463585605,-0.857492563,-0.647091408,-0.86852985,-1.0886495,0.547665868,1.198709572
6707,1.02719643,-0.308543098,-1.359054376,-0.160985202,0.806074884,0.034260548,-0.18866598,-0.969062164,-1.186979231,-0.642855833,1.127525795
6708,0.326238804,0.033442022,0.114908372,0.058549507,0.823317013,0.27003991,0.337944782,1.373987986,1.043431032,0.468105056,0.07736114
6709,-0.863038531,-0.282289569,1.232278329,-0.771166056,-0.853210334,0.180206737,0.552654436,-1.138715566,-1.274227937,1.418495727,0.655610159
6710,0.663745959,0.121938314,-0.815968368,-1.701041665,0.269955463,-0.026150465,-0.302931857,-1.374970066,-1.137692153,-0.787854258,0.44467339
6711,-0.964791649,-0.400136859,1.131156703,0.500163487,-1.291539534,-1.465253838,-1.277932356,-0.303729473,-0.265006948,0.178509681,-0.142774252
6712,-0.569685357,0.71316928,0.617829242,0.437323025,-0.413727734,-0.179870386,-0.646140441,-0.188988515,-0.432079299,-1.677891229,0.656385274
6713,-1.601806199,-1.626884956,0.81287422,1.434717404,-1.07922125,-0.558280476,-0.799824073,1.028367386,1.403227177,-0.724465209,0.449007739
6714,-1.177215802,-0.467003006,1.04183271,-1.711135688,-1.604347476,-0.737986192,-1.161543732,0.01786868,0.449590028,-1.350119907,1.452054239
6715,1.059226354,-1.709880826,0.138918381,1.408604377,0.429643881,0.042802035,0.108029638,-0.531286211,-0.51610861,0.331695731,0.923376327
6716,0.217552397,0.330245024,-1.010546993,-0.778452966,0.769326385,-0.073002922,0.260738589,0.194658307,-0.166755584,1.26160238,-0.880862616
6717,0.368673668,-0.741511176,-1.633069464,-0.541913273,0.585360623,1.243837239,1.657068664,1.224792769,1.124016046,1.70602588,-1.378656085
6718,1.643290402,-0.576893137,0.068599342,0.198451095,1.508369621,1.9833472,1.836574882,0.604844537,0.567312802,-0.120634463,-0.948613058
6719,0.948876743,-0.414398497,-0.711621557,0.019944128,0.51778275,-0.208252718,0.049899886,-0.480160232,-0.197778438,0.294493143,-0.760030396
6720,-0.052438161,-1.141478203,-0.79390338,0.268188003,0.185748337,-0.785659082,-0.851771756,2.095156187,1.549994666,-0.299764063,-0.586894894
6721,-0.542436209,-0.0224976,0.799011561,0.97022911,-1.074205413,-1.051224057,-0.809306576,0.525907545,0.125804602,0.8418349,-0.069733852
6722,1.520578557,1.616334808,-0.301359643,-0.814723452,1.887661566,1.706389171,1.57580722,-0.40770232,-0.357239155,-0.004638399,-0.614416952
6723,-0.739123943,-1.66078095,1.193613424,1.666238143,-0.461519789,-0.493855123,-0.941511075,-0.440504254,-0.837136653,-1.488375559,1.699561284
6724,1.150212166,1.851334374,1.077206944,-1.622302861,1.016009819,1.19787971,0.730950723,-0.262461513,0.057573606,-1.551998152,-0.657127225
6725,-0.914476185,-0.659086047,0.056861667,-0.225791303,-1.223274016,-1.258892822,-0.725532123,1.947969568,1.584595894,1.140074013,-2.206333039
6726,1.683136258,-0.333544774,-0.089514279,-0.838718049,1.829360198,0.93073197,1.256893804,1.371465713,1.127582608,1.36060462,-0.801480906
6727,0.199924968,-1.063621114,-1.005612603,0.877761917,0.589038514,0.465724031,0.13900985,1.111773899,0.928214128,-0.881422899,0.183595775
6728,1.324449067,0.903647644,0.25508669,0.322395481,0.701671418,0.887101471,1.005518506,1.110137959,0.799323339,0.57023623,-0.70035119
6729,0.630638747,-0.86283698,-0.781507166,1.426962896,0.77006332,0.905314925,1.056518456,0.022328713,-0.449722161,0.598983386,-0.28444845
6730,-1.243943495,1.512318103,0.356857388,-1.17702745,-1.057512422,-0.940320171,-0.823906417,1.300540308,1.740062808,0.091436054,-1.713072649
6731,0.212330166,0.032298092,1.103003877,1.355728025,0.348066705,0.635878598,1.084631964,0.195853281,-0.156534521,1.779364514,0.387445203
6732,1.675931559,1.779520478,-1.26823596,-1.365347473,1.072116129,1.400008384,1.297122948,0.247840279,-0.081699374,0.008384761,-0.587470672
6733,-1.344905377,-0.380292298,0.835317986,-0.803420395,-1.059913983,-0.447711691,-0.030201915,0.766742257,0.579205388,1.387705199,-1.183400708
6734,-0.489624927,0.019598782,0.106265842,-0.118306556,-0.125323046,0.41061836,0.50516706,0.333080917,0.674037352,0.568871982,-0.008356673
6735,-0.242851779,-0.344638841,0.615448124,0.468043684,0.237078117,0.675579038,1.00634368,-0.479486141,-0.491634444,1.311450156,-0.283777789
6736,-0.672348294,0.448578455,0.060708334,-0.010012385,-0.146758025,-0.586424125,-0.897440155,0.15961452,-0.174251858,-1.002850366,1.04595464
6737,-1.010094679,0.373315396,1.217314748,-0.694121049,-1.506109403,-0.296112772,-0.551425708,-0.299623213,-0.044988497,-0.853818725,0.362156888
6738,-0.266100144,1.163852404,0.248345775,-0.763018988,-0.570098232,-0.533540406,-0.590475109,2.137467913,1.577374548,-0.382459702,-1.640917015
6739,0.136760398,2.067921206,0.710514183,-1.033632049,-0.32934392,0.10103982,-0.160186383,0.671636535,0.941787646,-0.81181795,-1.238464591
6740,1.492922315,2.069135161,-1.601747988,-1.534599091,1.943446828,2.558431986,2.101729482,0.574148486,0.465313694,-1.334964648,-1.313564285
6741,-0.717435298,0.113389568,-0.181197543,-0.304300895,-0.302244199,-0.130163647,-0.161984259,0.273096686,-0.129444729,-0.609082554,-0.790938033
6742,-0.265104768,0.383521882,0.044533996,-0.241647628,-0.575849713,-0.125200021,0.109886592,0.417441327,0.144624105,0.369401471,-1.023838862
6743,1.453987205,-0.222883966,-2.807946059,-1.460020293,1.236134967,0.226121217,0.428407153,-1.331671456,-1.424558351,0.279815349,0.375014764
6744,-1.386591639,-0.779265425,1.180262323,1.029415511,-1.05579455,-0.748024281,-1.04617928,-0.598479969,-0.504652917,-0.91938745,1.816075065
6745,-1.724136527,1.018447283,1.005267953,0.116819077,-1.586093647,-0.485755833,-0.100685549,1.122167948,1.59164749,1.417929161,-0.507534029
6746,1.438602148,-0.211496961,-2.947276099,0.225700332,1.066763158,1.317942558,1.677092276,0.575009935,0.859449591,1.376254379,-1.445360495
6747,1.061444369,-0.730515368,-0.675078614,0.090582653,1.028111024,1.466934758,1.139670646,0.737717063,0.951742202,-1.28011577,-1.939014548
6748,1.66120418,0.101511742,0.181725951,1.716940949,2.033683407,1.215598453,0.993626736,0.714639214,0.535179574,-0.464198903,0.009817391
6749,0.585060049,0.075270233,-1.141613273,1.001006426,1.004037445,1.129983326,0.945151236,-0.096555038,-0.443109386,-0.465458578,-0.090080302
6750,-1.452071913,1.117194788,0.575698971,-1.132087698,-1.717462131,-0.704747602,-0.358206749,0.063057178,0.025293564,1.271462732,0.586342571
6751,-1.499606914,0.561895713,1.1770943,-0.553786705,-1.738219755,-2.146577776,-2.275406742,-0.031870285,0.246550997,-0.851077323,0.088957047
6752,0.393641869,0.420740102,0.422146513,1.116188434,-0.137626094,0.609709734,0.15434581,1.274140924,1.531812043,-1.47123177,-1.250212916
6753,-1.205162486,-1.331671144,0.51377851,1.285216619,-1.121111985,-0.700508314,-0.664163751,1.269161994,1.575286124,-0.132383839,-1.12712139
6754,1.490655173,0.50701625,0.846092753,-0.384885731,1.486057412,1.188086168,0.864308044,-1.969973727,-1.742719987,-0.739334219,1.895334883
