,total
5597,-0.087213274
5598,-0.816893797
5599,-1.274982796
5600,1.387260332
5601,1.137696418
5602,0.470541346
5603,-0.115238501
5604,-0.804628199
5605,-0.419725695
5606,-0.116648904
5607,1.107710498
5608,-0.20676992
5609,-0.897165892
5610,2.070825014
5611,0.379947796
5612,-0.308230664
5613,0.403690603
5614,-0.870452598
5615,1.205219327
5616,1.545209692
5617,2.676040596
5618,0.213487469
5619,-0.323781951
5620,-0.004336587
5621,1.251220096
5622,-0.008288397
5623,1.974634054
5624,1.367592518
5625,-0.361799144
5626,-1.115776929
5627,0.264708586
5628,0.015222489
5629,1.986710223
5630,1.201193851
5631,1.14322462
5632,-1.156251147
5633,0.759285903
5634,-1.410540999
5635,-1.264873326
5636,1.279277154
5637,-1.136974545
5638,-0.35212977
5639,-0.311499684
5640,-1.103497491
5641,-0.011602425
5642,-1.041988136
5643,2.366738065
5644,0.476981463
5645,-0.00840009
5646,1.475726383
5647,0.20665334
5648,-1.000657511
5649,-0.508828744
5650,0.711258326
5651,-0.171156682
5652,-0.32263617
5653,-1.323631776
5654,-1.013499183
5655,-1.013095404
5656,0.153286811
5657,1.253324811
5658,-1.394896783
5659,1.633816813
5660,0.939024273
5661,-0.586858537
5662,2.025995844
5663,1.34453182
5664,2.176353648
5665,0.446144301
5666,0.874027364
5667,2.067664079
5668,-0.79609796
5669,2.219367803
5670,0.094866363
5671,2.544321044
5672,-0.377134143
5673,-0.638717498
5674,-0.53764627
5675,-0.248566774
5676,-0.577132312
5677,-0.721832229
5678,2.146843607
5679,-0.875208792
5680,-1.264462926
5681,-0.641091553
5682,0.300642626
5683,-0.622135177
5684,-0.990797751
5685,0.64195533
5686,0.868916678
5687,0.293738908
5688,1.295644077
5689,-1.200179365
5690,-0.303733145
5691,-1.22116215
5692,-1.279899187
5693,1.197866605
5694,-0.019141665
5695,-0.396014147
5696,-0.64745311
5697,0.099099655
5698,2.118855335
5699,-1.37305063
5700,0.875564333
5701,-0.877251279
5702,-0.782692235
5703,-1.291841032
5704,-1.170447501
5705,-0.599172482
5706,0.036680326
5707,-0.701939822
5708,1.572520298
5709,0.456990362
5710,2.701755327
5711,0.476702346
5712,0.609116925
5713,1.021626836
5714,-0.016381638
5715,-0.909336269
5716,0.792514284
5717,-0.190018563
5718,0.976458793
5719,-1.268463863
5720,-0.629362519
5721,-1.005070794
5722,-1.148356362
5723,-1.006716986
5724,-0.709216948
5725,0.690378578
5726,1.11773423
5727,1.181426006
5728,-0.761612793
5729,0.048945843
5730,-0.182910626
5731,1.338813232
5732,1.197413015
5733,-1.093544941
5734,-0.324641
5735,-0.978489616
5736,-0.918277577
5737,-1.245893329
5738,-1.269664284
5739,0.231489564
5740,1.098322593
5741,-0.142564693
5742,0.274840011
5743,-0.932872307
5744,0.087519661
5745,0.417762563
5746,-0.755535043
5747,-0.684438519
5748,-0.863495686
5749,0.351712251
5750,0.3546362
5751,-1.310203939
5752,-0.779789221
5753,-1.283755188
5754,-0.195691152
5755,0.030550776
5756,1.494987158
5757,0.016427561
5758,-0.984578663
5759,0.363897074
5760,2.400230792
5761,-1.242600555
5762,0.191589247
5763,0.425579917
5764,0.174707507
5765,-1.368717536
5766,-0.296192135
5767,1.266231404
5768,0.519639616
5769,-0.946221909
5770,-1.090591363
5771,0.158977863
5772,-1.356450771
5773,-1.013245765
5774,-0.862028379
5775,2.54998996
5776,-0.374858004
5777,0.300518869
5778,-1.194513328
5779,0.037081323
5780,-1.333418537
5781,0.046369011
5782,-1.132698388
5783,0.128745104
5784,-0.856266167
5785,-1.204421303
5786,-1.092208539
5787,-0.0858111
5788,1.780389028
5789,-1.253655906
5790,1.249591592
5791,0.369292958
5792,-0.602544407
5793,-0.422676986
5794,1.192149398
5795,0.456958427
5796,0.793770316
5797,0.40073302
5798,-0.073274701
5799,-1.041498804
5800,1.588474865
5801,-0.158947378
5802,-0.05638108
5803,-0.718498255
5804,-0.43056247
5805,-1.442454534
5806,0.571433195
5807,0.177640015
5808,1.321554458
5809,0.706400279
5810,-0.974144282
5811,1.325046907
5812,-1.443506086
5813,1.044776076
5814,-0.995932455
5815,-0.961196464
5816,-0.141613971
5817,-0.57213062
5818,-0.008908571
5819,-0.463356555
5820,0.468456121
5821,-0.925859105
5822,-0.303500436
5823,-0.959910594
5824,-0.783092382
5825,-1.002823786
5826,0.688809915
5827,-1.125866603
5828,-0.529350308
5829,0.774119235
5830,-0.372477455
5831,-1.052884079
5832,1.536659415
5833,-0.795094791
5834,1.94370411
5835,1.696860218
5836,0.529766591
5837,0.630735247
5838,0.094950222
5839,-0.307931848
5840,-1.227884621
5841,-1.417105889
5842,0.081091547
5843,-1.264910916
5844,0.766455085
5845,0.124261634
5846,-1.282395724
5847,0.632194361
5848,-0.918986844
5849,0.930523925
5850,-0.539143433
5851,-0.70638824
5852,-0.368576047
5853,0.437667484
5854,1.053544157
5855,-0.948616774
5856,0.983491099
5857,0.26417912
5858,1.18349962
5859,-0.24342195
5860,0.913420635
5861,-0.070182999
5862,-0.55974422
5863,1.276896006
5864,-0.295513088
5865,-1.219491338
5866,0.067325556
5867,-0.91606986
5868,-0.193351793
5869,-0.887216971
5870,1.692744109
5871,-0.07728866
5872,-0.612121183
5873,0.906448319
5874,0.554960999
5875,-0.485593713
5876,-1.169851451
5877,0.188295965
5878,0.432726835
5879,-0.100325058
5880,-1.113088282
5881,0.225773574
5882,1.454331394
5883,-0.508657357
5884,0.9062995
5885,0.289802623
5886,-0.365799166
5887,-0.994692918
5888,0.863239848
5889,-1.369139632
5890,-1.118613828
5891,-0.274390192
5892,1.056343848
5893,-1.291881542
5894,-1.024804171
5895,1.191838389
5896,-0.104385609
5897,-1.06787612
5898,-0.875779797
5899,-1.086821381
5900,0.738723922
5901,0.157944977
5902,-1.399949198
5903,1.070367645
5904,-0.188674568
5905,-1.334379824
5906,1.202512603
5907,-0.177289397
5908,-0.58735229
5909,0.232721356
5910,0.801401191
5911,0.040588424
5912,-1.027857984
5913,0.259968906
5914,-0.129409846
5915,1.18806096
5916,-0.446035857
5917,-0.072396311
5918,-0.879400198
5919,0.303520667
5920,-1.408193157
5921,0.095245326
5922,-0.31506511
5923,0.207343398
5924,0.431486725
5925,-0.312089185
5926,-0.51921034
5927,-1.281125142
5928,-0.046123231
5929,-0.673341048
5930,-1.13518056
5931,-0.986981401
5932,0.714624515
5933,-0.101155096
5934,-0.587636571
5935,0.67395365
5936,-1.250049434
5937,0.305863224
5938,0.643762015
5939,0.777015593
5940,-0.752808759
5941,-0.369765169
5942,1.123055977
5943,-0.823708669
5944,-0.125658909
5945,-1.085089287
5946,-0.889659599
5947,0.324866044
5948,0.449213902
5949,-1.22752326
5950,0.579527997
5951,-0.167786447
5952,-1.422319151
5953,1.256430047
5954,2.796834051
5955,-0.330497933
5956,0.189948361
5957,-1.438263388
5958,-1.158843781
5959,-1.231874766
5960,-0.535468497
5961,0.138191235
5962,0.631949152
5963,0.967644989
5964,1.0317923
5965,-0.406588981
5966,-0.84176312
5967,0.005611501
5968,-0.658714913
5969,-0.800441639
5970,-0.412378574
5971,0.169083681
5972,-0.799114102
5973,-1.380693556
5974,1.133131079
5975,0.406880584
5976,-0.466815232
5977,1.233925729
5978,-1.242526546
5979,1.25094926
5980,-1.296133088
5981,-0.94356859
5982,-0.509607424
5983,-0.801474541
5984,1.566535969
5985,-0.529149496
5986,-1.142003664
5987,-1.069616427
5988,-0.598603024
5989,-0.310632867
5990,0.364395189
5991,0.421521372
5992,0.15384696
5993,-1.016738317
5994,0.449794282
5995,-0.13600716
5996,0.723598762
5997,-0.864814893
5998,1.219114687
5999,2.337211225
6000,-1.371969154
6001,-1.189578389
6002,2.231779524
6003,-0.025554939
6004,0.818812621
6005,-0.812617295
6006,-0.846588534
6007,1.161087906
6008,-0.397446322
6009,-1.047003445
6010,0.680924775
6011,-0.778726914
6012,-1.325768866
6013,-0.690695919
6014,0.421536049
6015,-0.934583696
6016,-0.150547037
6017,-0.465402347
6018,-0.470246204
6019,1.689693909
6020,-1.326519423
6021,-0.74510989
6022,-1.227573139
6023,1.924017239
6024,-0.521705382
6025,0.120154464
6026,0.877087959
6027,1.378782411
6028,0.398424227
6029,2.00339866
6030,-1.044128446
6031,-1.421216486
6032,-1.366839668
6033,0.049644221
6034,1.340912289
6035,-1.130241759
6036,-0.91832249
6037,1.599150586
6038,0.756784976
6039,0.015039856
6040,-0.92232191
6041,0.133793991
6042,0.089192964
6043,0.407681829
6044,0.297901841
6045,-0.183212493
6046,0.970458737
6047,-1.227536354
6048,-1.001927914
6049,0.564662899
6050,0.817476741
6051,1.940030613
6052,-0.57569641
6053,1.438264866
6054,-1.225813595
6055,-1.342859098
6056,0.865952276
6057,0.34405255
6058,0.474579867
6059,-1.411486396
6060,-1.45539453
6061,-0.642836566
6062,-0.319868254
6063,2.561064393
6064,1.835579769
6065,-0.821588568
6066,0.152606763
6067,-0.566655202
6068,1.020715093
6069,-1.417735188
6070,-0.739389662
6071,-0.871313989
6072,2.151872386
6073,0.378233703
6074,-1.08056582
6075,1.253550936
6076,1.278005616
6077,0.781733232
6078,0.407165712
6079,-0.900105391
6080,0.051258899
6081,0.168518618
6082,-0.195962334
6083,-1.425422672
6084,0.211338709
6085,2.389869631
6086,0.385456924
6087,1.557815777
6088,-0.122191418
6089,0.679467859
6090,-0.640243299
6091,0.370037958
6092,-0.944425903
6093,0.970225402
6094,1.788718282
6095,-0.381128003
6096,0.304924289
6097,-1.207895402
6098,-0.414422658
6099,1.620345169
6100,0.885294137
6101,-0.950005209
6102,-0.87292293
6103,-0.1279747
6104,0.030578308
6105,-1.062883613
6106,0.649656169
6107,0.825890241
6108,-1.198773472
6109,0.096484251
6110,-1.265482426
6111,-0.093870176
6112,-1.013164692
6113,-0.692259823
6114,-1.432807418
6115,0.544947466
6116,0.908517015
6117,-1.363885043
6118,-0.521526016
6119,-0.436258401
6120,-0.041598378
6121,0.540545924
6122,1.206157317
6123,0.456992289
6124,-0.335879554
6125,0.504243751
6126,-0.186820623
6127,-0.879410402
6128,1.423812529
6129,-1.387318599
6130,-0.451422536
6131,-1.042012567
6132,-0.871624743
6133,0.12861695
6134,1.691008323
6135,0.930636722
6136,1.774299527
6137,-0.7141856
6138,-0.661097291
6139,0.155969349
6140,-1.16438656
6141,0.136208467
6142,0.703644517
6143,-0.687152695
6144,-0.776598808
6145,-0.138844532
6146,2.783599201
6147,2.527795323
6148,-1.044332966
6149,0.411885834
6150,0.751626565
6151,0.482836707
6152,1.658334787
6153,-0.706383331
6154,0.495467096
6155,0.007309411
6156,-0.936806978
6157,-0.821686843
6158,1.215521049
6159,-0.037299944
6160,-0.557812481
6161,-0.333497243
6162,-1.06029003
6163,2.090901253
6164,0.350231735
6165,0.636909998
6166,0.455192015
6167,1.110342336
6168,0.868042482
6169,-0.910697089
6170,0.630442433
6171,-0.142589299
6172,0.021528897
6173,0.830774894
6174,-0.940552029
6175,1.490354569
6176,-0.259285949
6177,0.942343952
6178,0.369576236
6179,0.196855081
6180,-1.151717472
6181,1.874017444
6182,0.259912059
6183,-0.112588883
6184,0.449041619
6185,-1.287562124
6186,0.12690042
6187,-0.155574067
6188,-1.002493816
6189,-1.196236907
6190,0.200926394
6191,1.96152326
6192,1.832439891
6193,-0.073994385
6194,1.262844069
6195,-0.882744018
6196,1.728924907
6197,-1.424581154
6198,2.217748108
6199,-0.80536328
6200,1.843469422
6201,-0.255723815
6202,0.403779291
6203,0.181144541
6204,1.30301722
6205,-0.995579058
6206,-1.004175506
6207,-0.78730628
6208,-0.316553812
6209,0.08556672
6210,1.201215604
6211,-1.31901617
6212,0.319532064
6213,0.917716263
6214,-1.040435474
6215,-0.034058504
6216,-0.376940819
6217,-1.233071737
6218,0.948265121
6219,-0.347252596
6220,-0.809442843
6221,1.879544127
6222,-1.22169104
6223,-1.167978297
6224,-1.163633771
6225,-0.8804618
6226,0.761575284
6227,2.187854469
6228,-1.096850518
6229,-0.602283608
6230,2.067985932
6231,-1.182060958
6232,0.821088036
6233,0.288951691
6234,-0.530325407
6235,1.559692553
6236,-0.290632894
6237,-0.551209873
6238,0.566238575
6239,-1.080726881
6240,-1.175791032
6241,0.740019827
6242,-0.433796542
6243,0.04268966
6244,1.895473225
6245,-0.297771589
6246,0.888615944
6247,-0.757958184
6248,-0.54337721
6249,-0.183390425
6250,-0.090847619
6251,-0.295483748
6252,-0.778756811
6253,-0.224049869
6254,-0.976285232
6255,-0.03616228
6256,-0.258149404
6257,-1.379146926
6258,-1.175089478
6259,1.059662325
6260,-0.597244114
6261,-0.371531956
6262,-0.479478397
6263,-0.339543218
6264,-1.262783956
6265,1.008511541
6266,-0.167882567
6267,0.834917017
6268,-0.527489906
6269,0.883415994
6270,0.716083709
6271,1.29493037
6272,-0.665070425
6273,0.15570999
6274,0.020456626
6275,-1.14565202
6276,-1.381819332
6277,-0.459597793
6278,-1.248179853
6279,2.302193405
6280,0.371597542
6281,-1.029809643
6282,0.085051729
6283,1.714821267
6284,-0.953026689
6285,2.175010532
6286,0.907093676
6287,-0.546867535
6288,-1.30238802
6289,-0.856844295
6290,0.962739663
6291,-0.73453023
6292,2.182724086
6293,-0.811096535
6294,0.15194179
6295,-0.45416289
6296,-0.767691087
6297,-1.188733828
6298,-0.966134331
6299,-0.986560512
6300,-1.277442076
6301,-1.182499922
6302,-0.020572863
6303,1.728927925
6304,-1.11871838
6305,1.997217107
6306,-0.847265477
6307,1.561569156
6308,-0.205868469
6309,2.336900803
6310,-1.315240577
6311,-1.175198634
6312,0.102873952
6313,-0.300157757
6314,-0.4752659
6315,-1.027893895
6316,-0.89661993
6317,1.249083331
6318,-1.275084631
6319,-1.033552842
6320,-0.660106325
6321,1.212602763
6322,0.017451138
6323,2.010827182
6324,-0.442564927
6325,0.380917072
6326,-0.45564159
6327,-1.249959143
6328,1.990555858
6329,-0.907945347
6330,-0.350436942
6331,-0.719545623
6332,-0.565227791
6333,0.193547988
6334,-1.323022737
6335,2.248656929
6336,0.570460807
6337,-1.173737951
6338,-0.977629476
6339,-0.801008082
6340,0.522544166
6341,-1.244656251
6342,-0.447446381
6343,1.670910636
6344,0.626539824
6345,-1.37549801
6346,0.577271789
6347,1.406466165
6348,-1.428137411
6349,-1.455773946
6350,-1.290780356
6351,0.153381428
6352,-0.215713659
6353,0.242929003
6354,0.168567953
6355,-0.253272814
6356,-0.079947818
6357,0.466416094
6358,0.025136095
6359,-0.467978378
6360,-0.659477638
6361,-0.195637215
6362,-0.515115617
6363,0.509920504
6364,0.345314984
6365,0.15889437
6366,-0.519431951
6367,-0.604043612
6368,0.297209332
6369,-1.230149162
6370,2.223164085
6371,-1.073481879
6372,-1.19245551
6373,-0.992164232
6374,-0.146037514
6375,-0.954976804
6376,2.077153839
6377,-0.43701432
6378,1.056264123
6379,-1.110308989
6380,1.118563184
6381,1.211790188
6382,-0.574041253
6383,0.420440506
6384,0.020752625
6385,0.894100036
6386,-0.335028531
6387,1.637205225
6388,-0.965757701
6389,0.564389779
6390,-0.101400952
6391,-0.29646775
6392,0.878863814
6393,1.672927683
6394,-1.330623315
6395,-1.123859564
6396,-1.081743323
6397,0.07381027
6398,-1.166172547
6399,1.489363185
6400,-0.09040118
6401,-1.221443521
6402,-1.235849783
6403,-0.14515224
6404,0.405536896
6405,0.051731679
6406,0.011435643
6407,-1.004429675
6408,-0.251903725
6409,-0.217913179
6410,2.06641331
6411,0.298734183
6412,0.980135646
6413,-1.058764472
6414,1.317859444
6415,-0.454330548
6416,1.944017716
6417,-1.351863178
6418,-1.312297807
6419,-1.387004981
6420,-0.90286751
6421,-0.954751331
6422,-0.496245827
6423,0.867418477
6424,-0.351016836
6425,1.422192448
6426,-1.271683391
6427,0.763634802
6428,1.394566415
6429,-0.818110035
6430,-1.264249093
6431,0.985110133
6432,1.419857599
6433,2.028657084
6434,1.473709433
6435,1.076436902
6436,-0.978685056
6437,1.114927972
6438,0.215706297
6439,-0.208855746
6440,1.700526995
6441,0.916653012
6442,-0.785944445
6443,-0.271642003
6444,1.874739907
6445,0.817829183
6446,0.851788754
6447,-1.074878448
6448,-1.425860434
6449,-1.250280774
6450,1.292831716
6451,-0.535358872
6452,-1.442608053
6453,0.938735928
6454,-1.363003508
6455,1.602117574
6456,1.156574678
6457,-0.146122325
6458,-0.063694862
6459,-0.116622001
6460,-1.223869127
6461,-0.914981203
6462,0.450111721
6463,-0.125432928
6464,-0.306594604
6465,1.396140092
6466,-1.080774247
6467,1.462398001
6468,1.978478565
6469,0.608695999
6470,-0.805590541
6471,-1.112886903
6472,0.502455229
6473,0.704702055
6474,-0.195441304
6475,0.136703763
6476,-1.049862886
6477,-1.414890609
6478,-0.055776692
6479,1.587734362
6480,-0.868750644
6481,-0.813378516
6482,-0.039485581
6483,-0.311448594
6484,-1.160127936
6485,0.740718262
6486,0.561569836
6487,0.494759212
6488,2.007152476
6489,-0.680327993
6490,0.355361429
6491,-0.473207183
6492,-0.17891974
6493,0.401286091
6494,-1.326125469
6495,0.315578723
6496,0.526284292
6497,-1.22168529
6498,-0.887485857
6499,-1.149128478
6500,0.101023902
6501,-0.859344676
6502,-1.365709829
6503,-1.114292906
6504,-0.386381092
6505,-1.215422999
6506,0.627806631
6507,-0.33851479
6508,-0.957200689
6509,-0.75301491
6510,1.656253577
6511,-0.626590242
6512,2.000675369
6513,1.036451145
6514,0.252435413
6515,-0.102408201
6516,0.913103949
6517,-0.671935577
6518,0.071681533
6519,-1.228434756
6520,0.282148481
6521,-1.128694963
6522,1.927143304
6523,0.424547361
6524,0.710146447
6525,1.77544845
6526,0.971222367
6527,-1.078495454
6528,-0.881250909
6529,-0.672975365
6530,-1.131595627
6531,-1.035609168
6532,0.457877823
6533,-1.135323865
6534,-1.243232957
6535,-0.7686324
6536,1.343547032
6537,-1.285332155
6538,0.949185434
6539,-0.600877152
6540,-1.219428334
6541,-0.35111718
6542,-0.114269412
6543,-1.174582275
6544,0.646976787
6545,0.574044598
6546,0.731067485
6547,-0.906248873
6548,-0.171123242
6549,-0.07575318
6550,-1.08591523
6551,-0.048047975
6552,1.278108486
6553,-1.121131657
6554,0.974113194
6555,0.473033253
6556,-0.460265378
6557,0.513499767
6558,0.179876766
6559,1.136458417
6560,-1.421236981
6561,0.976722983
6562,1.698718247
6563,-1.012830249
6564,-0.135331884
6565,0.799118755
6566,-0.257008724
6567,-0.13681501
6568,-1.233184708
6569,-1.00589373
6570,0.079174568
6571,-0.579601001
6572,0.007034401
6573,0.21317337
6574,-0.667437909
6575,-1.461755957
6576,-0.957395249
6577,1.20919087
6578,1.290374496
6579,1.594679404
6580,1.296733097
6581,-0.469210038
6582,-0.510658132
6583,-0.312995742
6584,-0.457272378
6585,-0.042727313
6586,1.721973044
6587,0.729401754
6588,1.07357374
6589,-0.344329539
6590,-1.236040565
6591,0.880381105
6592,0.802896027
6593,-0.288026443
6594,1.911085279
6595,1.066308583
6596,1.961992237
6597,-0.608776027
6598,-0.988823629
6599,-0.809911089
6600,-0.071868893
6601,0.244619005
6602,1.201660306
6603,-1.380602626
6604,-1.083276957
6605,-0.645410706
6606,-0.787508789
6607,-0.581567052
6608,-0.357525927
6609,-1.007109854
6610,-0.673563188
6611,-0.562718443
6612,0.504524894
6613,1.446885273
6614,0.456575876
6615,0.961432651
6616,0.338326439
6617,0.573077846
6618,-0.64735203
6619,-0.872838356
6620,-0.93502889
6621,-0.094415271
6622,0.674598207
6623,-0.925052289
6624,-0.499540531
6625,0.436176477
6626,-1.198418665
6627,-0.067649553
6628,1.557982321
6629,0.371619304
6630,2.118517253
6631,-0.445794819
6632,-1.323242907
6633,-0.598409634
6634,1.233713915
6635,1.206114629
6636,1.262710635
6637,-1.39832095
6638,-0.415139793
6639,0.349551099
6640,0.167177149
6641,0.530146375
6642,0.08933258
6643,-0.937548439
6644,-0.887302893
6645,-0.943491219
6646,0.992748562
6647,-1.0563453
6648,-1.265169315
6649,0.765553884
6650,-0.993759033
6651,0.987410295
6652,-1.287164569
6653,-0.440286366
6654,-1.037706702
6655,2.531892013
6656,2.305558176
6657,-1.228715972
6658,0.648843633
6659,-0.894978847
6660,-0.35145121
6661,-0.882697151
6662,1.381232245
6663,1.317591036
6664,0.378395075
6665,0.487891428
6666,-0.63139347
6667,-0.260374027
6668,0.005638793
6669,-0.009496079
6670,-0.921275673
6671,-1.000145979
6672,-0.165818104
6673,-1.058296134
6674,-1.193126384
6675,2.358007417
6676,0.094667482
6677,0.70928655
6678,-0.691167655
6679,-0.931930684
6680,-0.622941505
6681,-1.066321661
6682,-0.01482007
6683,-1.217046568
6684,2.079967782
6685,-1.275339017
6686,-0.35270557
6687,0.488739462
6688,0.34435307
6689,-0.665641686
6690,0.627302673
6691,-0.056935771
6692,0.341885225
6693,-0.461832605
6694,1.695707001
6695,1.180784997
6696,0.475892719
6697,-0.421842461
6698,-0.412088051
6699,1.794698227
6700,1.588106251
6701,-0.81725801
6702,1.136309733
6703,1.531239565
6704,1.94186397
6705,-0.770178447
6706,0.527874494
6707,1.77548846
6708,0.292686699
6709,-0.462927012
6710,0.310263788
6711,1.323121008
6712,0.633457767
6713,1.545877852
6714,-0.283277101
6715,-1.429878239
6716,-0.77753027
6717,0.424470244
6718,0.267917044
6719,-1.432105976
6720,-0.698452268
6721,0.922152693
6722,-0.711383515
6723,0.464414415
6724,-0.801786501
6725,0.157808046
6726,-0.450520541
6727,-0.019421235
6728,-0.138771519
6729,-0.920299661
6730,0.040840115
6731,-0.667050557
6732,-1.362638014
6733,0.151307416
6734,1.727243605
6735,-0.324182074
6736,-0.165108999
6737,-0.342853682
6738,-1.314834703
6739,-0.966024379
6740,1.929896985
6741,-0.360908182
6742,0.436112523
6743,-0.416529988
6744,-0.29986779
6745,-0.856880005
6746,-0.631146289
6747,0.248232029
6748,-0.735576947
6749,-1.294839632
6750,1.844388358
6751,-0.862280234
6752,-0.064839189
6753,-1.191357554
6754,1.629140843
6755,0.997957823
6756,-0.700699451
6757,-0.559555735
6758,-1.388410958
6759,-1.104704222
6760,-0.650933782
6761,0.372863675
6762,-0.734092738
6763,1.28482909
6764,-0.087238719
6765,0.264954359
6766,0.67900892
6767,-0.288056162
6768,-0.262845138
6769,0.896233655
6770,-1.296793825
6771,-1.351943402
6772,-0.91675257
6773,0.560571676
6774,0.06471079
6775,-0.236971607
6776,0.186697193
6777,-1.085911981
6778,0.055043305
6779,-1.199673634
6780,-0.195813974
6781,-0.827707474
6782,1.277913634
6783,-1.263116073
6784,0.22425035
6785,0.564580381
6786,1.025588801
6787,-0.455437162
6788,-1.431144249
6789,-0.541344669
6790,1.799714943
6791,1.281798199
6792,0.002151044
6793,2.623521871
6794,0.682175088
6795,-0.171083525
6796,-0.04136168
6797,1.04783707
6798,0.385933781
6799,1.235285226
6800,-1.082860878
6801,1.067701881
6802,-0.169393392
6803,-1.315982131
6804,-0.824309938
6805,-1.035181707
6806,-0.166182745
6807,0.531826166
6808,1.205849149
6809,0.704569073
6810,-1.34147751
6811,0.290308033
6812,0.514322096
6813,0.098227383
6814,-1.225508991
6815,1.183282502
6816,-1.189310701
6817,0.776456001
6818,-0.883458589
6819,-0.686853932
6820,0.614633912
6821,-1.137286736
6822,-0.160592586
6823,0.157698308
6824,-1.146849874
6825,0.046972211
6826,-0.402995914
6827,-1.290794071
6828,-0.775942608
6829,0.343867608
6830,-0.78491971
6831,-0.134181343
6832,-0.002055984
6833,-1.205350333
6834,-0.612337534
6835,-1.102982104
6836,1.394341919
6837,0.813465814
6838,2.366835529
6839,2.272824036
6840,-0.093069438
6841,1.355201763
6842,-1.290883124
6843,-0.204173202
6844,-1.231517626
6845,0.548592315
6846,-0.710075898
6847,-1.321043398
6848,0.974964787
6849,-0.823068344
6850,-1.110538048
6851,-0.430902705
6852,1.16451075
6853,0.100191598
6854,-1.088815212
6855,0.688331199
6856,-1.083987681
6857,1.492878141
6858,0.419644679
6859,-0.059100962
6860,0.126516003
6861,1.614440744
6862,1.69903326
6863,-0.309344292
6864,0.698606587
6865,-0.575750263
6866,-1.323231531
6867,-0.243497696
6868,1.209264708
6869,1.48267611
6870,-1.409412362
6871,-0.448247348
6872,1.255402432
6873,-1.266337077
6874,-0.70773914
6875,2.667782188
6876,0.875844525
6877,-1.317982967
6878,0.910673777
6879,0.184753846
6880,0.576536024
6881,-0.28310588
6882,0.707620617
6883,-0.515032052
6884,-0.38303709
6885,-1.124548307
6886,-0.102382675
6887,-0.003097522
6888,-1.123022999
6889,-0.489653395
6890,-1.369902538
6891,0.095970118
6892,1.117402338
6893,2.069747633
6894,0.855075337
6895,1.868547527
6896,-1.23503572
6897,-1.031281218
6898,0.421160974
6899,-1.31720974
6900,-1.047120222
6901,-0.581588088
6902,-0.544944981
6903,0.844339507
6904,-0.489574302
6905,0.024590181
6906,0.930993927
6907,-0.342899131
6908,-0.354652521
6909,0.927959354
6910,0.216421485
6911,-0.321469343
6912,1.485941193
6913,-0.612109257
6914,0.879554135
6915,-1.083247799
6916,-0.885580237
6917,-1.117036759
6918,-1.264638572
6919,-1.029278194
6920,-1.049072912
6921,0.621447022
6922,0.072678712
6923,0.42335786
6924,0.241695691
6925,-1.24521052
6926,1.359658086
6927,0.09640193
6928,0.012457868
6929,-0.458691685
6930,-1.259734586
6931,-0.885508157
6932,-0.349821833
6933,-0.244528936
6934,0.203942971
6935,0.135158467
6936,-0.970598428
6937,0.490599654
6938,-1.35107891
6939,-1.119501119
6940,-0.322056012
6941,1.494251149
6942,0.408930871
6943,-1.276709103
6944,2.009182066
6945,0.056059691
6946,1.350084878
6947,-0.197199788
6948,0.871289839
6949,1.150375442
6950,-0.128197435
6951,1.963429206
6952,-0.127169748
6953,-0.015401558
6954,-1.332531548
6955,-0.339298694
6956,-0.059874702
6957,-0.581800358
6958,0.025280297
6959,-1.087425772
6960,-0.443028347
6961,-0.580831892
6962,0.108192484
6963,0.80209773
6964,0.550162308
6965,0.445768303
6966,1.660222218
6967,-1.354412882
6968,-1.067466869
6969,0.820404475
6970,0.079858442
6971,-1.311685917
6972,-0.983329965
6973,-0.77877665
6974,0.999593595
6975,-0.266467993
6976,1.605529973
6977,-0.224196764
6978,0.287877694
6979,0.912645848
6980,1.947755779
6981,0.462366723
6982,1.491579691
6983,-0.267881637
6984,-1.382128154
6985,-0.258756679
6986,1.124039488
6987,0.04286258
6988,-0.272317539
6989,1.488964033
6990,-0.131780739
6991,2.576401423
6992,0.332156223
6993,0.766182519
6994,2.393038315
6995,-1.378986714
6996,1.069770276
6997,0.65532151
6998,-1.124523529
6999,-0.531322094
7000,-0.899153255
7001,-0.726820328
7002,1.291034299
7003,-0.072606426
7004,0.229251095
7005,0.401156863
7006,0.993441206
7007,0.210884334
7008,-0.861380465
7009,-0.607993563
7010,0.149156102
7011,0.963318853
7012,-0.90675875
7013,-0.623357762
7014,-0.219572679
7015,-0.675251637
7016,0.313333508
7017,0.706857913
7018,-0.312481594
7019,1.493871366
7020,0.757043418
7021,-0.404002426
7022,-1.204792389
7023,1.312947977
7024,-1.233444026
7025,0.89243887
7026,1.814875853
7027,1.463353765
7028,-1.427137623
7029,-0.259581946
7030,-1.256583745
7031,-0.289083863
7032,0.23514911
7033,2.879751958
7034,-0.559722913
7035,-0.29577164
7036,0.636972554
7037,0.77235143
7038,-1.409656799
7039,0.095355096
7040,-1.376791759
7041,1.051901099
7042,-1.091640123
7043,-0.854566662
7044,-1.282551315
7045,0.929949816
7046,0.155713576
7047,-1.20652944
7048,-1.404879201
7049,-0.106198469
7050,-0.757373744
7051,1.249793879
7052,-1.273184004
7053,2.477162402
7054,0.55995126
7055,-0.523072669
7056,0.019288794
7057,0.699748822
7058,1.757606874
7059,-0.795148257
7060,1.028706545
7061,-1.223741851
7062,0.947763223
