,d1,d2,r1,t1,d3
14017,-1.121782648,-1.215350515,1.014737543,0.430610984,-1.041391899
14018,0.91165365,1.718745167,0.838560057,0.445705833,0.818333026
14019,-1.368915192,-1.352492535,1.046796006,0.108703732,-1.547682156
14020,1.690273541,-1.175927797,-3.060752969,0.893371372,1.600712796
14021,-1.032680045,0.837418972,0.603114515,-0.83838788,-0.915293837
14022,0.26633777,-0.119849305,0.170324311,0.597720821,0.315171128
14023,-0.653231213,0.496986852,0.123238634,0.246480657,-0.605639147
14024,-0.493035965,-1.173011344,0.597943668,0.619040084,-0.592252053
14025,1.38568623,0.239597717,-2.513020927,1.192588744,1.216886346
14026,0.908359257,-0.859762481,0.515322222,1.407444677,0.844594147
14027,1.162083036,-0.719474208,-0.933776862,1.083172698,0.980026663
14028,-0.111542489,-1.033098871,0.954612342,0.081009717,-0.339182169
14029,1.617414427,-0.185677368,-1.313107065,0.442778074,1.548275086
14030,1.592955082,-0.389738698,-1.045150474,1.689948451,1.438075811
14031,1.030564092,0.438198451,-0.395211085,-0.695751182,0.866490548
14032,-0.479082392,1.456952487,0.754557386,-0.959281767,-0.196976637
14033,1.166158107,1.644600855,0.327290266,-0.741138973,1.382381733
14034,-0.975026781,0.062714264,0.906028652,-1.05709273,-1.188559632
14035,0.148663631,-1.717091242,-1.276676367,0.716211188,0.221867257
14036,-1.678446221,-0.338788969,0.996876837,-1.013487658,-1.46543036
14037,0.274292913,-0.508695075,0.759584475,-0.579039816,0.112244617
14038,1.34473108,-1.503615498,-2.741080775,1.082441852,1.516098586
14039,-0.778095833,-1.673593078,0.455246323,0.951293764,-0.967091595
14040,1.601202134,0.390205219,-1.181347526,-0.551859611,1.769902838
14041,-1.392596024,-0.597095416,1.029971369,1.509839617,-1.626381339
14042,1.287100153,-0.666894763,-1.095212278,0.454750915,1.00920874
14043,0.79154977,0.081465802,-0.696948148,0.22411533,1.019364752
14044,1.605629258,-0.278146253,-2.788771174,-1.494831029,1.799497438
14045,0.428560224,-0.639831191,-1.392181022,1.463519531,0.158557818
14046,-0.9906728,0.230119686,0.401302909,-1.508646071,-1.147415772
14047,0.487552219,1.686734887,-0.108587987,-1.261003783,0.677043369
14048,1.196004643,0.915467941,-0.596648351,-0.205328701,1.274485845
14049,1.310546431,1.379542345,-1.770621656,-1.238065706,1.4964178
14050,-0.586545633,-0.850670367,0.964344484,-0.401883103,-0.658551665
14051,1.608395028,0.5911239,0.552390214,-0.517361764,1.335684615
14052,-0.403903047,-1.051778527,0.310932125,-0.647604519,-0.446471723
14053,-0.693122595,-1.021341783,-0.259214374,0.960263881,-0.579337808
14054,-0.840181484,-0.944408177,0.274804237,-0.615051836,-0.699330693
14055,-0.895859474,-1.733561902,0.022380555,1.416254278,-1.011220978
14056,0.404570782,-0.35739131,0.855318648,-0.328014345,0.547455907
14057,1.574280695,-1.093801095,-2.81908856,1.561948875,1.802335635
14058,-1.186750994,1.678088358,0.59921428,-1.570152845,-1.13445319
14059,-0.587853778,0.430012826,0.525490715,-1.451733875,-0.545088382
14060,-0.557163188,1.277282319,1.011926973,-0.166089601,-0.794735786
14061,-1.514515008,0.659036438,0.941419208,-0.768768407,-1.236187132
14062,0.164645043,0.636157113,-0.467388536,-0.673960131,0.013572475
14063,-1.446065039,1.50393116,0.871703395,-0.784658948,-1.248458287
14064,1.148609495,-0.048695802,-2.347424157,-0.366753749,1.166866337
14065,-1.378601971,-1.006596761,0.952610272,1.118442327,-1.081668914
14066,-0.899375375,-0.973971883,0.064820407,0.750809994,-1.13301601
14067,0.424786743,-0.363157502,0.915960025,-0.347531645,0.197144493
14068,-0.994372601,0.342339084,0.671376598,-0.281409739,-0.951804142
14069,0.100979396,-1.266651362,-0.835917439,-0.069094507,0.176435151
14070,-1.680639801,-0.439298005,1.142604278,-1.709785221,-1.398960409
14071,0.110034387,1.32860959,0.636735324,-0.040260455,0.046805846
14072,1.617769112,0.176736106,-0.17242894,-0.25838505,1.554038465
14073,0.923776003,0.7094914,0.81083011,-0.179125712,1.10094051
14074,1.229073285,-1.072659416,-1.807422379,1.508503648,1.128251444
14075,-1.277746934,-0.821880149,1.065295457,-0.053527371,-1.240719046
14076,-0.439052983,-0.823479754,0.561258509,0.033268095,-0.585400243
14077,-1.096634695,-1.571336516,0.631294383,1.182481107,-1.18353706
14078,0.391319749,0.947169208,0.282695754,-0.057142312,0.523190961
14079,-0.993782226,1.965174422,0.806478074,-1.570784026,-0.844440408
14080,1.449456741,2.380001712,0.689225375,0.206862954,1.606887703
14081,0.448127704,1.442850205,0.795964224,-0.764007971,0.562165538
14082,-1.314559554,-0.973624228,0.59407462,0.913791759,-1.504858617
14083,1.428097928,0.805853824,-1.896195758,-0.843061357,1.596052888
14084,0.832960465,0.310600152,0.217939014,1.613870565,0.853014556
14085,0.394554903,0.144251646,0.874355682,0.371202026,0.384402683
14086,1.688853775,2.660833371,0.495293481,-1.130816978,1.522597586
14087,0.551146505,-0.5596762,-1.279832094,-1.537539395,0.56696013
14088,0.27694501,-0.921966449,-0.131320645,-0.702566604,0.128447181
14089,-0.901595935,-0.200929765,0.279481834,-0.653364824,-0.860260639
14090,0.78474806,-0.719486813,0.88411169,1.215541373,0.88245349
14091,-0.929536845,1.070062091,0.356373902,-0.882673211,-0.911709223
14092,1.018019488,2.580006261,-0.655236903,-1.636234978,1.069082485
14093,0.305975835,-0.370801838,1.136974986,0.487041522,0.37433837
14094,0.40597853,-0.760722473,-0.725076532,0.906691606,0.145202283
14095,-0.269067955,0.818842495,1.046836707,-0.461691828,-0.452811052
14096,-0.490731074,-0.933339624,-0.443271,0.414179581,-0.29727004
14097,-0.021356857,-1.327873067,0.093333513,1.205857157,-0.145478131
14098,0.84678763,-0.967022338,0.74727755,1.503659951,1.067032901
14099,0.063230434,-1.0174306,0.344519239,-0.484676785,0.273570404
14100,-1.665183873,-1.494578621,1.148657326,1.512652974,-1.713423598
14101,-1.543882695,0.589086028,1.129293367,-0.051185956,-1.741756407
14102,0.083735208,-0.638249237,-0.726365955,0.547632519,0.225689764
14103,-1.189729059,-1.051892549,1.10485903,-0.308712407,-1.348381362
14104,-0.360880187,0.230208129,0.084171154,0.599499245,-0.169476999
14105,-1.034748363,-1.613545391,0.763218647,1.395077505,-1.039458024
14106,-0.182745514,-1.032820266,-0.328797314,1.290500843,-0.13018448
14107,0.393921543,-1.593575593,-1.062158691,0.651537001,0.276249258
14108,-1.40492429,0.991133536,0.863007823,-0.149829596,-1.623186157
14109,1.00337473,1.122823709,-2.270325783,-0.497962168,0.886587522
14110,-0.845387691,-0.349221608,0.166803925,0.815155727,-0.963815269
14111,0.316645418,0.366126758,0.629470049,-0.272003481,0.186273187
14112,-0.929947816,-0.562564152,1.11222575,0.342485701,-0.888508932
14113,0.285253017,2.165344647,0.990266411,-0.901813658,0.045949896
14114,0.725777586,-1.36176512,-1.973889294,1.721609406,0.790826641
14115,-0.929240194,-1.23458441,0.478118945,-0.333806437,-1.117046154
14116,0.709256646,1.106334847,0.910523787,-1.682746339,0.782265903
14117,0.489828497,1.59831218,0.598610466,-0.819444366,0.326819149
14118,0.045629238,-0.780101531,0.472047635,0.1042662,0.114979245
14119,-0.369477564,-0.49279662,0.18055023,1.564384527,-0.282312156
14120,-0.502309232,-0.386347735,0.080069063,-1.561737233,-0.698416922
14121,0.374477364,1.427835307,-1.413411166,-1.565653521,0.231483438
14122,0.936805997,-0.742105538,-1.074053388,0.44993317,0.69426092
14123,-0.370998604,-1.039401675,0.952484797,0.02501462,-0.639994343
14124,0.238396698,-0.162666866,1.149132227,0.723816322,0.245117682
14125,-0.878576267,-0.771121203,0.866865248,1.036179535,-0.860848608
14126,-1.523094661,-1.059065401,0.919627334,0.478220465,-1.669830075
14127,-1.083343265,-0.356333725,0.260872893,-0.991058687,-1.204020242
14128,0.954195933,1.356076871,0.951193865,-0.785615098,0.993303006
14129,-0.738781174,-0.688094495,1.108648292,-0.440034951,-0.751655954
14130,-1.233656091,-1.201193974,0.898713087,0.739046226,-0.959013978
14131,-0.441842736,0.285731016,0.492405325,-0.952094309,-0.528195272
14132,0.616484593,0.618633564,-1.116394407,0.64372814,0.50870045
14133,-0.801132198,0.109217099,0.396637092,-1.487883032,-0.874568476
14134,0.991362889,1.700306027,0.292372467,0.135691182,0.892052122
14135,-1.663529323,0.797537483,1.008412554,-0.938170434,-1.506392905
14136,-0.148535018,1.000233558,-0.233300372,-0.223833154,-0.063457334
14137,-1.376505859,-0.467250851,0.872415572,-0.874332358,-1.24923005
14138,-0.473363403,-0.274273092,-0.297336584,-0.8272584,-0.343083209
14139,-0.122171956,-0.843773287,-0.007655641,0.093428999,-0.04379916
14140,1.626274973,-0.081181093,-0.821410405,-1.197016553,1.358011607
14141,0.117915753,0.525409541,-0.562761359,-0.794426578,0.066143779
14142,0.852130683,1.442508094,0.324156643,-0.44794733,0.623628
14143,-0.429651827,-1.528811466,0.829432583,1.256071219,-0.320889596
14144,1.117544434,0.307812056,-1.139072612,-0.681182218,1.355883834
14145,-1.35244394,-0.909585596,0.862932314,0.853263996,-1.411891491
14146,-1.097094274,-1.663631874,0.303132213,0.698161172,-0.809350945
14147,-1.074131712,-1.084159178,0.41032059,-0.02685805,-0.994612531
14148,0.470022129,-0.116746626,0.999274921,0.718470678,0.639105043
14149,1.199676837,1.643348405,0.271966589,0.571852896,0.95142932
14150,-1.253253565,0.425096999,0.450669891,-0.662010501,-1.279012923
14151,0.249653267,-1.714953305,-0.827414709,1.41562442,0.207067593
14152,-1.376586674,-0.564254987,0.680407491,1.154008636,-1.494579503
14153,1.510044946,1.3825643,-0.093427892,0.57083352,1.571589238
14154,0.636760662,0.466000943,0.14232068,1.618858699,0.728891172
14155,-1.211597397,-0.112226908,0.597818951,-0.503134493,-0.959703402
14156,0.962266832,-1.507724433,-1.438437364,1.580826516,0.71363518
14157,-1.588037374,-0.443496998,0.977908705,0.401982511,-1.522368972
14158,0.322736001,0.306910047,-0.522603764,0.132464756,0.523882018
14159,-1.066812764,0.704807694,0.837305579,-0.044810911,-0.969249076
14160,1.099347248,1.613058642,0.444919625,-0.851279529,1.299184131
14161,0.52061733,1.592038842,-0.842938029,-1.667825961,0.371130611
14162,-1.24991174,2.260936581,1.023147389,-1.465187369,-1.486781978
14163,1.016662405,0.792396565,-1.64406912,-0.835128855,0.747418417
14164,0.648674514,1.915867082,0.691897781,-0.729337532,0.834951344
14165,-0.501832749,0.011485566,-0.415251326,0.092615517,-0.272810933
14166,0.960550527,-0.664284624,-2.208732239,1.000574968,1.104567356
14167,1.247050363,1.252582974,0.968279222,-1.273267664,1.227065413
14168,1.491892762,0.269443054,-1.332670892,-1.097352634,1.378201126
14169,-1.153785827,-1.318718049,0.458224439,1.033841933,-1.169652929
14170,0.064287013,-1.551117074,-0.776500019,1.000096933,0.091171864
14171,1.020379368,0.365606426,-1.902885241,0.195657379,0.761224109
14172,-0.386253261,-0.848224812,0.201506493,1.448801161,-0.250985662
14173,1.456070346,0.398530274,-1.284486473,-1.15616046,1.421754581
14174,-0.706794764,2.078871654,0.730382537,-1.270166439,-0.816909664
14175,1.493811068,-1.302473189,-1.430804553,0.899094347,1.490837915
14176,-1.688198226,-0.185920454,1.115618156,-0.092912441,-1.610956293
14177,-1.473996796,0.036738809,0.95120363,0.151458502,-1.662753643
14178,-1.246733103,-0.992309072,0.83989555,0.639768185,-0.989828679
14179,-1.023000013,-0.077239442,0.947764427,0.115982799,-0.944228994
14180,1.469278836,1.311593762,-0.314771359,0.42484414,1.428971968
14181,0.932292778,0.595514174,-0.294635527,1.671385916,1.067817518
14182,0.022871902,-1.452263262,0.683135537,1.729448147,-0.065158225
14183,0.00630484,-0.912854892,0.804582534,1.188391561,-0.247226103
14184,1.394373375,-1.512739111,-2.310846565,1.455015306,1.265466885
14185,0.632824495,-0.893498461,0.098884541,1.719921763,0.575290336
14186,-1.220832849,1.084046698,0.41255417,-0.775582403,-0.995070038
14187,0.784631703,-0.392483269,-0.957920192,0.122431176,0.806299581
14188,1.103662914,0.654935487,-0.271453704,-0.186769325,1.262047099
14189,0.721847094,0.909543068,-1.260161564,-1.299401796,0.473308415
14190,0.652063053,1.006639444,-0.880538303,-0.047046217,0.464343716
14191,0.988907274,0.671627556,1.055011711,-1.489244969,0.978633431
14192,-0.993050709,-0.656895801,0.478952033,-0.583172494,-1.080416102
14193,-0.145859634,1.001438101,-0.432709052,-0.670607586,-0.223879749
14194,-0.435552608,-1.08578406,0.154596877,1.716232324,-0.37081693
14195,-0.501571845,0.00110074,0.729832888,1.2099713,-0.729609126
14196,-0.307866732,1.985155451,0.497503563,-1.318533714,-0.113529647
14197,-1.128689204,-1.338233836,0.952760273,0.262396163,-0.863876189
14198,-0.435490748,-0.571739292,1.080339565,-1.240317322,-0.249068615
14199,1.368430393,0.121363051,-2.361147298,1.222984093,1.214692513
14200,-0.941525146,-0.66718262,1.09488881,1.285701799,-0.867990803
14201,-1.610094768,-1.26782612,0.994267188,1.166195662,-1.44868728
14202,-0.643145783,1.224907197,0.940695183,-0.699917091,-0.51058983
14203,-0.792062762,0.72504396,0.748329223,-1.201914329,-0.945154719
14204,-1.424166491,-0.484766111,0.750033894,-0.729984376,-1.590206798
14205,-1.011217518,-0.496082625,0.979484063,-0.983782616,-0.810623537
14206,1.152727228,1.290694151,0.242506624,-0.945729523,1.20120452
14207,1.656297507,0.551316746,-2.263696183,0.051432076,1.37518909
14208,-1.344360117,-0.074332177,0.685228524,-1.369994335,-1.289148229
14209,-0.805580072,1.848085425,0.270047337,-1.655842043,-0.895711561
14210,1.37466767,0.173993349,-1.550437306,-0.627043083,1.301929167
14211,-1.676367637,-1.424261513,1.029984953,0.624186437,-1.724472572
14212,1.010163719,0.477622376,-0.887015292,0.148454271,1.198614577
14213,1.525246994,0.820687463,-1.282887438,-0.732032232,1.772824078
14214,-0.33576066,-0.311497815,0.922706163,0.147849736,-0.550621802
14215,-0.472504723,0.136908162,-0.302343521,-0.836576694,-0.223874625
14216,-0.624409252,1.928361597,-0.082776539,-1.671858778,-0.353061927
14217,0.657295077,-0.975047072,-0.071645095,0.20089117,0.595515718
14218,1.520104288,0.319714971,-1.996993586,1.329407804,1.510106391
14219,1.693149013,1.450919043,-2.372772651,-1.488358226,1.591234028
14220,-0.302803616,-0.187974457,0.213982525,-1.600607524,-0.482084207
14221,-0.704844623,-0.624437637,0.634266528,0.640434571,-0.701279792
14222,-1.009426196,-0.826386562,0.987370288,0.230750643,-1.09788706
14223,1.200058545,-0.248196835,-2.364503573,-0.95198565,1.37932937
14224,1.086239143,0.928350023,0.492749394,-0.770933858,0.892191388
14225,1.484936098,0.95508408,1.10411785,0.398367296,1.469681778
14226,-0.633642126,-0.726286086,0.669421078,0.792059873,-0.462325216
14227,0.778934407,1.967928094,-1.341753626,-1.386021082,0.766202018
14228,0.583433248,2.143788567,0.59810608,-1.683220645,0.597237143
14229,0.356191643,1.702543725,-1.34909814,-1.254505126,0.542900546
14230,0.364770266,-0.369225415,-0.155852359,1.424285834,0.484307364
14231,-1.041358283,-0.659038522,0.872724434,0.577286694,-0.815156309
14232,-1.561617919,-0.160684802,0.997061535,-0.734526978,-1.440506739
14233,1.615662297,2.081738708,0.163491202,-1.233951895,1.621994049
14234,-0.772835673,0.215189251,0.755260432,-0.214406568,-0.54154473
14235,-1.453128851,-0.512376489,0.729284916,0.845366007,-1.574666355
14236,-1.420309157,-1.606124228,0.747144449,0.439465455,-1.41208615
14237,-0.729249224,1.768387306,0.114531852,-1.374549138,-0.632225893
14238,-0.356622441,-0.650477913,-0.412317153,0.185506134,-0.227421555
14239,1.682632778,1.259736637,-1.776572185,-1.179498202,1.676978288
14240,0.757914861,-1.27258295,0.486957729,1.276377926,0.680156602
14241,-1.215340977,-0.439000158,1.117481316,0.63812761,-1.191071105
14242,1.721240429,1.095365476,0.427330631,1.684297971,1.844448863
14243,-1.674260969,0.274366599,1.103019778,-0.248136351,-1.796738381
14244,1.722396876,1.224324684,0.232837166,-0.078020262,1.45417726
14245,1.167211731,1.158367191,-1.111495462,-0.804519287,1.246292405
14246,-0.735282902,1.782347363,1.136890254,-1.07431533,-0.686853994
14247,1.72998998,3.009302764,-0.12239358,-1.404937397,1.598434132
14248,-0.717942367,0.562565072,0.803098042,-1.106731373,-0.503713972
14249,0.789048121,-1.603345232,-1.390125742,1.675159782,0.94548713
14250,-1.663283741,-0.271882475,1.117077079,-0.056734421,-1.61665242
14251,0.832149773,-1.322909348,-1.760107068,0.48941178,1.034311104
14252,-0.606720149,-0.751628033,0.852123082,0.817232135,-0.616262799
14253,-1.069183933,-1.241804273,0.308170216,0.661829484,-0.808520929
14254,1.204028105,0.709611173,-0.963819066,-1.445213551,1.201215676
14255,-1.638369763,0.896297923,1.139061295,-1.257447057,-1.685718133
14256,0.596642875,-0.580970345,-1.306282006,1.406111328,0.593107393
14257,1.337955711,1.529312833,-1.461830711,-0.433284199,1.236153508
14258,-1.302062562,-1.802138757,1.014302346,0.913986718,-1.430067395
14259,0.286328258,-0.413330925,-1.029114687,-1.664803578,0.200435997
14260,0.577244099,0.267605125,-0.540204134,1.354218152,0.782383145
14261,-0.236568426,0.878485913,-0.432159602,-1.141987626,-0.208590169
14262,-0.703561501,0.276892766,0.389056325,-1.373676559,-0.684978196
14263,0.008853091,0.737038756,-0.849757834,-1.469025585,0.285462631
14264,-0.701059169,-0.4679588,1.013295766,1.198614542,-0.614341842
14265,1.395334888,-0.704584509,-2.103964984,0.856990773,1.357363965
14266,1.355276155,0.914176613,-2.254550954,-1.680989275,1.308829175
14267,0.77451811,2.177568845,-0.061973186,-1.006470439,0.900273242
14268,0.660790704,0.183200292,0.280000239,0.194256621,0.873064925
14269,-0.759632309,-0.9820488,0.372431446,0.378877826,-0.997052021
14270,1.31741331,0.478780765,-2.218487863,-1.361675848,1.061211711
14271,1.688384425,0.149835987,-1.290871201,-0.058349165,1.713446221
14272,-1.210228393,0.03793956,1.125260084,0.234225161,-0.989278549
14273,1.28561868,-0.559584457,-2.200044039,-0.532708473,1.46101347
14274,-0.187195371,-1.118184587,0.096452436,-0.506044426,-0.180566992
14275,0.457770866,1.47616273,-0.218315241,-0.419093447,0.424443621
14276,0.932591342,-0.970692922,-1.796140686,1.36857687,0.838474919
14277,0.404468442,-0.091699281,-0.670365614,0.107872634,0.124734127
14278,-1.02417843,-0.054985737,0.452216615,0.274120526,-0.873111486
14279,-0.856601739,-1.505371054,0.662034314,0.698257838,-1.028707429
14280,-0.800177551,-0.121364959,0.175189194,0.692702169,-0.802125114
14281,1.473889077,1.774285605,0.710878484,0.772494907,1.337598529
14282,1.631407695,0.465334229,-1.811533017,0.143630964,1.77613206
14283,0.498030136,0.024784517,-0.51315284,-1.156166889,0.334415018
14284,-0.626846644,-0.408224103,1.047308176,1.180023679,-0.746533753
14285,0.592364723,-0.093993351,-1.275861603,0.428665033,0.482440314
14286,-1.0692917,-1.014575785,0.293689304,1.37751531,-0.811761306
14287,-0.479912447,-0.019151867,-0.311198507,-1.524720959,-0.384928679
14288,0.624401435,0.434786952,-1.113227104,-0.436324646,0.365285065
14289,0.640913241,0.529774544,0.984201009,0.587514323,0.573801691
14290,1.585439577,-0.498995158,-1.716353721,-0.044170285,1.291871925
14291,-1.534911004,-0.682293199,1.019366075,-0.840894642,-1.776244902
14292,-1.608789189,-0.436874103,1.072387027,1.338805178,-1.771466121
14293,-1.55552981,-0.838795404,1.07864683,0.16556623,-1.795126044
14294,1.525137306,-0.766530127,-2.364436099,0.283130731,1.438099978
14295,0.559324239,1.459033979,-0.056096109,-0.949882337,0.768557948
14296,-1.29471071,0.599545964,0.609512398,-1.421703393,-1.379147133
14297,-1.702843266,-1.212814458,1.089599637,1.330106601,-1.581527257
14298,-0.007046547,-0.600272594,-0.168299646,1.002772898,-0.045383627
14299,-1.073103707,1.193192481,0.474461001,-1.250302731,-1.101609966
14300,-0.227288602,0.939360981,0.648825413,-0.167195679,0.02521762
14301,1.748014781,-0.62003876,-2.889895641,1.612353032,1.772602103
14302,0.784849398,-0.304532455,1.022365886,0.226115637,0.60878419
14303,-0.981494762,-0.031047453,0.1714094,-0.764872193,-1.214127419
14304,0.590640481,-0.620149223,0.376659954,0.771027286,0.591983468
14305,-0.688684561,1.189908821,0.938025148,-1.325659858,-0.602772657
14306,-1.592327869,-0.76621754,1.014362284,-1.065749108,-1.609549063
14307,0.608723045,0.247041401,-0.55874255,0.143294095,0.760173771
14308,0.315065327,-0.332994043,-1.389458141,-0.571438869,0.1689952
14309,-1.000553488,-1.02803327,0.97419089,-0.08074129,-0.785899216
14310,-1.283229264,-1.291241998,0.925010437,0.168335962,-1.13885632
14311,-0.827618911,-1.19952384,0.119143829,1.169788967,-0.737920903
14312,1.366360984,-0.284436819,0.481743622,0.887618978,1.614940996
14313,-0.379172816,0.535214699,0.934252288,-0.180653225,-0.546918239
14314,0.789340864,1.406324074,-0.954528799,-0.355905599,0.873984332
14315,0.678029978,1.295914433,-0.958912156,-0.829825138,0.934043395
14316,-0.670606518,-0.871468882,-0.060502549,-0.36862387,-0.781409738
14317,1.735252947,-0.710878163,-0.376545442,1.181474474,1.735935846
14318,1.315265003,0.947928801,0.855453099,0.380347584,1.369523199
14319,0.242869929,1.395243197,0.696678688,-1.369621469,0.191392949
14320,-0.19856882,0.051588783,1.145585405,1.210509806,-0.198942817
14321,-0.629595078,-1.103455841,0.118798049,1.571035562,-0.36908188
14322,-1.405338021,1.634866452,0.993289923,-0.856295889,-1.190139
14323,0.281536475,-0.267627069,-1.40023239,-1.172192549,0.280390623
14324,-0.277903187,0.094546463,0.941706276,1.251949317,-0.47440645
14325,0.869795558,-0.207877002,-0.231358284,-0.096790086,0.783943897
14326,0.204842184,-0.339236111,0.721313408,0.556028859,0.427887569
14327,-0.903287488,0.205001862,0.22718352,-1.022966829,-0.973606979
14328,0.345925104,0.029019186,0.563154774,-1.029706808,0.507080925
14329,-1.142215098,1.157366729,0.883449018,-0.741454294,-0.976732927
14330,0.251219492,1.246859436,-0.722703849,-1.61658789,0.283618126
14331,-0.082070707,-2.111957862,-0.715655033,1.731851607,-0.132253363
14332,-0.939822967,0.521421141,0.240588805,-1.009756623,-0.999770282
14333,1.716158342,1.810521873,-1.328750991,-0.675696064,1.933453144
14334,1.16283755,-0.250026183,-0.49209592,1.555317766,1.043679256
14335,1.624833088,0.548030534,-0.06188966,-0.198686595,1.639950924
14336,1.384411031,0.327907915,-0.506929678,-1.350054682,1.575689212
14337,0.648117129,0.463422343,0.287208414,-0.719073636,0.684652236
14338,0.138346786,-1.366897473,1.060439121,1.5712326,0.30223236
14339,0.183735681,-1.701551057,-0.948128582,1.54631521,0.04663731
14340,0.155706107,0.269364368,0.987252104,1.745235162,0.34271212
14341,1.119492607,-0.754552118,-0.55773228,-0.3840112,0.934516048
14342,1.70863186,1.395871755,-0.235033818,-1.616926318,1.691188447
14343,-0.946491415,-0.316498529,0.091045897,-1.272971209,-0.821151211
14344,-1.72057537,-0.256225964,1.119790847,-0.211370239,-1.884946289
14345,0.999829345,-0.277939127,0.089673173,-0.731951439,0.859701035
14346,-0.039976324,-1.533256908,-0.828732116,1.19545725,0.183389982
14347,-1.223365689,0.682667506,0.905974793,0.191682521,-1.023118468
14348,-0.660975625,-1.729371025,0.108671194,1.146837058,-0.72780023
14349,-1.352711125,-0.711768264,1.020582967,1.41161599,-1.233915001
14350,0.066656223,0.112556426,0.556670729,1.29366582,0.050479166
14351,-0.44181608,0.366856029,1.020788465,-0.304371919,-0.336312924
14352,0.570877154,-0.396630967,-1.434005132,1.283147699,0.689148774
14353,0.227541035,-0.063764246,0.458523188,-1.559612269,0.248127007
14354,1.745801817,1.5635922,-1.897697172,-0.625188591,1.770180104
14355,-1.708007026,-1.331944449,1.075062092,0.633001576,-1.748960582
14356,-1.342911649,-1.588434021,0.767842934,0.897372847,-1.494701142
14357,0.938628203,-0.786656417,-2.014761072,-0.001128015,0.803219513
14358,0.764808372,-0.00313279,0.780856975,0.222895315,0.844357934
14359,0.110713632,-0.947083681,0.147638319,1.487868123,0.036194429
14360,0.486875769,0.556939508,1.03935923,0.836318844,0.644103659
14361,-1.683954153,-0.436596402,1.143177497,0.278846104,-1.498098385
14362,0.53840406,-1.188296717,-0.65048871,1.148969896,0.439971815
14363,-1.710813092,-0.627030382,1.0525656,0.808772184,-1.915544088
14364,-0.758362859,-0.624119571,1.096034202,1.733905493,-0.820643485
14365,1.465410779,0.628650918,-0.494587296,-0.178042061,1.344916869
14366,0.476227595,-0.79523211,-1.522290878,0.520977458,0.33703363
14367,0.806828315,-0.846293492,-0.443465527,0.812906642,0.523893618
14368,-0.39996708,-0.851774049,0.800603024,1.611390548,-0.439565709
14369,0.969407389,0.194104194,-0.331167141,-0.821367234,0.984875734
14370,0.097862859,-0.738392042,-1.037966628,0.496647529,0.361462139
14371,0.37787876,-0.980587855,-1.070278814,1.487515415,0.282505408
14372,0.276629862,-0.522090057,-1.229377712,-0.493600253,0.015499164
14373,1.740214746,-0.871010901,-3.063710526,1.337387008,1.589292012
14374,0.530983528,-1.068899648,-0.00278822,1.146913739,0.800000463
14375,-0.419288576,1.561444248,0.523522312,-1.18315493,-0.627311463
14376,-0.526681001,-1.658816204,0.554431971,1.105977293,-0.75439095
14377,-0.482160579,0.29183325,-0.183956979,0.386092611,-0.715078394
14378,-1.394518716,-0.034353655,0.658291517,-0.622395524,-1.243466956
14379,1.217933369,-0.389638029,-0.373894326,-0.365903554,1.060045535
14380,0.370696035,1.219894101,-0.090208806,-0.875699112,0.6015245
14381,-1.025905103,-0.732959684,0.94969486,1.261708083,-1.104880044
14382,0.098176272,0.153547394,-0.298691183,0.769040156,-0.039754216
14383,0.295303807,-0.589295597,0.651041601,-1.276166924,0.062893748
14384,-1.254986502,0.521878842,1.100545838,0.199421664,-1.067990626
14385,-0.961791976,-1.469526342,0.712873872,1.4031521,-1.169303318
14386,0.328421489,-1.031077688,-0.974581109,-0.696673847,0.095608539
14387,1.536491827,0.821229897,-1.094443248,0.694772016,1.319785374
14388,0.364544743,0.485680653,0.643143874,0.690243368,0.574972333
14389,-0.813524415,-0.75963159,0.145249458,1.580607644,-0.617635357
14390,0.944248416,0.288261511,-0.131118655,-0.067923565,1.163518844
14391,1.065388277,-1.203501062,-1.6840702,1.144637926,0.900271616
14392,1.484643209,-0.304878824,0.117310232,1.155924794,1.401102669
14393,1.260960796,-1.008293619,0.437631352,1.605520239,1.204539067
14394,0.857231188,-0.425689385,0.930574282,0.731072557,0.602982339
14395,-0.633799316,-0.198874707,0.465888114,-1.345095993,-0.524221517
14396,1.608644995,-0.351711326,-1.475455181,0.824962123,1.702791434
14397,-1.081721524,-0.517871977,0.244748697,1.345594393,-1.284921674
14398,-1.194702757,1.91853218,0.853378422,-1.192200333,-1.278505248
14399,-1.203894082,-1.94734561,0.855750633,1.723542947,-1.391276716
14400,-1.534497005,-1.275756068,1.130939948,0.387721699,-1.703876156
14401,1.052432315,-0.540808638,0.131953606,-0.593368112,1.13305599
14402,-0.163579638,1.500258089,0.361247527,-1.117217287,-0.320827662
14403,0.058667294,-1.856321546,-0.691340515,1.41861087,0.076551712
14404,-0.225503288,0.965053572,1.056135912,-1.189160951,-0.227881981
14405,-0.655681879,1.163423497,1.055237705,-0.353099116,-0.910585125
14406,0.483335644,-1.192778092,-0.754064851,1.709111001,0.558587751
14407,0.262656004,0.17827311,-0.982849874,0.37387748,0.314573996
14408,0.259229222,-0.037308138,-1.040930131,1.031840021,0.330131497
14409,-0.678195894,-0.534215546,0.945154673,0.170335038,-0.909568207
14410,-0.124227498,-0.156471224,1.113785363,-1.616209331,-0.008946668
14411,-0.700891233,1.042130663,0.844918506,-1.086162919,-0.748066076
