,total
974,-0.567028909
975,-1.110409462
976,-0.703255049
977,0.750557916
978,-0.63241075
979,0.288880872
980,-0.354529145
981,0.864499958
982,-1.121120457
983,1.04915537
984,-1.02740412
985,-1.105915047
986,-0.98311351
987,0.296468802
988,-0.416205664
989,-0.457659943
990,-0.935932147
991,1.05324731
992,-0.4234104
993,0.529060828
994,0.924286947
995,-0.810664723
996,-1.0725298
997,0.173551738
998,-0.839562118
999,-0.323835985
1000,1.002579527
1001,0.170267571
1002,0.182234602
1003,-0.830356359
1004,0.211746321
1005,-0.960606337
1006,-0.043903989
1007,-0.011567064
1008,-0.761974816
1009,1.62677317
1010,-0.840075604
1011,1.258638403
1012,2.098910619
1013,-0.499171992
1014,0.324599025
1015,-0.98047645
1016,-0.24352404
1017,-0.73414381
1018,-0.107048859
1019,-1.084996887
1020,-0.425150867
1021,-0.895002788
1022,0.037190359
1023,2.499344434
1024,-0.693847562
1025,-0.822222295
1026,-0.322674972
1027,0.860360682
1028,-0.822380372
1029,2.642798863
1030,-0.874504655
1031,-0.13465314
1032,-1.096530572
1033,-0.966678199
1034,0.03707322
1035,1.74873934
1036,-0.438994826
1037,-0.256181037
1038,-0.301988142
1039,-0.951329081
1040,-0.130703821
1041,0.363751838
1042,-1.097604022
1043,0.040953821
1044,1.786013783
1045,-0.438315381
1046,-1.038548456
1047,-1.011580963
1048,-1.1222765
1049,-1.11839556
1050,0.002101377
1051,-1.117460597
1052,-0.274282338
1053,-0.881194184
1054,2.108448334
1055,-0.646306906
1056,-0.98800256
1057,-0.801488155
1058,-0.171438681
1059,-1.101813019
1060,-0.874304744
1061,2.349704882
1062,1.673028726
1063,1.495951961
1064,1.488964734
1065,1.662537123
1066,-0.883634594
1067,-0.811094371
1068,-0.795926547
1069,-0.431896015
1070,-0.022494851
1071,0.668006306
1072,-0.163013516
1073,0.184533025
1074,-0.186368186
1075,0.140551137
1076,1.318467527
1077,1.232210277
1078,1.88807309
1079,-0.734277679
1080,-1.1152465
1081,3.209857502
1082,0.152802461
1083,-0.491816147
1084,-0.868984527
1085,1.009113764
1086,0.527719804
1087,0.067745758
1088,1.579452077
1089,1.184708733
1090,0.817783919
1091,1.488786863
1092,-0.414824995
1093,0.397923244
1094,0.814827379
1095,-0.563218401
1096,-0.791607607
1097,-0.990594681
1098,-1.095923612
1099,-0.403356854
1100,0.535294719
1101,-1.026264186
1102,-0.640233129
1103,-0.28683625
1104,-1.10095072
1105,0.270896574
1106,-0.816535435
1107,0.803745416
1108,-1.012765137
1109,-1.118910749
1110,-0.929994178
1111,3.70440073
1112,-0.441819451
1113,-0.849059208
1114,-0.548240042
1115,-0.828411878
1116,-0.510211444
1117,-0.967199051
1118,-0.171230305
1119,-0.146341868
1120,1.60508651
1121,1.604297239
1122,-0.235003709
1123,1.276663028
1124,-0.161786482
1125,1.047402409
1126,0.172869062
1127,0.203299114
1128,-0.84369756
1129,0.888661037
1130,1.22819243
1131,2.296801348
1132,-0.781839498
1133,-0.300219356
1134,-0.487962166
1135,-0.489111935
1136,-0.332449585
1137,1.113455262
1138,0.860995049
1139,-0.707423115
1140,-1.087703174
1141,-0.358109038
1142,-1.003442884
1143,-0.408153903
1144,1.459934675
1145,2.08117266
1146,-0.671754196
1147,0.764617196
1148,0.399900881
1149,-1.001614782
1150,0.469153626
1151,-1.007054044
1152,-0.908987751
1153,-0.471897814
1154,-1.114368816
1155,-0.442590117
1156,0.0648775
1157,0.711561466
1158,-0.418919073
1159,0.892059966
1160,1.251491259
1161,-0.169318378
1162,0.322737095
1163,0.423171507
1164,-0.460071
1165,-0.958589449
1166,-0.915186785
1167,-1.038958097
1168,-0.725675274
1169,-0.553376743
1170,-0.663744137
1171,-0.931942404
1172,0.768639944
1173,-0.729779675
1174,-1.021742805
1175,0.879228705
1176,-0.100713059
1177,-0.56682963
1178,-1.072518774
1179,-1.050936452
1180,1.72328912
1181,1.923144164
1182,1.024173588
1183,0.225916931
1184,1.066041842
1185,-0.982107461
1186,0.151308388
1187,1.635085283
1188,0.27115466
1189,2.151753465
1190,0.173006608
1191,-0.610488463
1192,-0.139955457
1193,0.612184936
1194,-1.031113483
1195,-0.319554381
1196,-1.074077257
1197,0.509383262
1198,-1.062454865
1199,-0.011691537
1200,0.081931724
1201,-0.512109501
1202,0.987441856
1203,-0.407636703
