,N
601,0.25905384891465755
602,-0.35298833766042986
603,0.39176607564194277
604,0.4657815669019631
605,-0.23523109690451335
606,0.08587607203250777
607,1.4411226182196493
608,1.324303616706542
609,1.0661140121117236
610,1.4124848783499673
611,0.10539728819393988
612,1.1951458377967792
613,-0.1566217516536148
614,0.31237171660316937
615,-0.41324128471357924
616,-1.2963439957278886
617,1.5537607551122188
618,0.8031407562951703
619,-1.2557675916743174
620,-0.2323945051904619
621,-0.7546563890074485
622,-0.14469320930860533
623,0.5985059586591458
624,-1.5376483701581114
625,-1.591055844248563
626,0.5320907297735633
627,-0.5863068826224862
628,1.2397802371760878
629,-1.256906292402297
630,0.13164913931565533
631,0.5487581435848954
632,-0.9062423729776832
633,0.30341705231664295
634,-1.0510938680035278
635,0.26181960415902217
636,-1.658422299462897
637,0.7904702519552852
638,-0.5802609301977095
639,-1.4422139219431924
640,0.8034309960962783
641,-1.0107189299269494
642,-1.327163378375952
643,-0.005367037787278209
644,1.649420981582795
645,-0.9694345805139308
646,-0.2530831079838375
647,0.10775596344833642
648,-0.5325857448252305
649,0.053344640552719674
650,-1.6967629091536203
651,1.5032361904797864
652,-0.11442403104592415
653,-0.5969388057849301
654,-1.5348131843525252
655,-1.4874388853079141
656,-1.3776427495800607
657,-0.3704941775330148
658,-1.571227250731631
659,0.6671128406678583
660,-0.9697099248567348
661,-1.238555269055488
662,1.423195074474441
663,0.1695542841395643
664,0.41061945108328984
665,1.3666795686629885
666,-0.533477411847899
667,-0.5228050941808011
668,0.1717794055466842
669,1.0414127314793176
670,0.5190202312998994
671,1.498301915145319
672,0.668725391324753
673,-0.4813863526947764
674,0.5699055972610273
675,0.44342898910646983
676,-1.4067380762236057
677,-0.21511655251822814
678,-1.3069051110173693
679,-0.26471962634570034
680,-0.008069103180701007
681,1.0495654304661846
682,-1.6098421827433593
683,0.23383044720732327
684,1.395400733804028
685,-1.559757002425232
686,1.5352201831330508
687,-0.936478345802499
688,1.4136050211966782
689,-1.5735925513309537
690,-1.1544526041615764
691,-1.7057829178287185
692,1.3414731622606215
693,1.3023829970916543
694,-0.220842463629302
695,-0.8930094043581263
696,1.1693181326319282
697,0.6709360053220926
698,0.3829815293361871
699,-1.1152691073453536
700,0.8883634521502581
701,0.5086491593824505
702,-0.1343979845215421
703,1.3970154660634266
704,0.23077841953462805
705,0.40737006136290044
706,-0.262333499551404
707,1.2048410196024748
708,-0.9480300984882128
709,0.6970475527423543
710,1.0886864387402095
711,0.7237941718964099
712,-1.314577192253198
713,-0.19711894989476114
714,1.6475136535579904
715,-0.06008587903138717
716,-1.2170419528110505
717,0.5848621360086064
718,-0.3618608972070377
719,1.1622294415972183
720,1.25943048331537
721,0.5902056359771392
722,-0.22292754539829943
723,1.285463556339665
724,-1.5178231696913411
725,1.7327149444079626
726,0.9404487907490984
727,-0.39816421983282196
728,0.3619783835133181
729,-0.9297508341356345
730,1.4793310515281726
731,-1.408963957625895
732,0.6326137131649102
733,-1.4345774190451985
734,-0.41502342693532623
735,0.5320295046324242
736,-1.488386556753607
737,1.209690553248131
738,-0.7573967909669836
739,-1.327320104819032
740,1.5348761833090063
741,-0.3961268816365986
742,-1.3631366120714403
743,-0.6792772155867179
744,-1.1188742630141932
745,0.16864940292137667
746,-0.7043171172252466
747,-0.7300631211022465
748,0.447981536582595
749,0.0302032577597711
750,-1.5417369884494292
751,-1.1212869469372881
752,-0.05421158085626703
753,-0.5172634980006587
754,0.31929006297653273
755,-1.148816305171231
756,0.5723085694340019
757,0.18520053016460528
758,1.0652007028837416
759,-1.0620633410900848
760,0.12174268849082705
761,0.910175296135745
762,1.7069039406369788
763,1.7315799845062567
764,1.151784541966124
765,-0.31846923058942767
766,-1.5458894435652082
767,-1.514946604630419
768,-1.2034707844055694
769,-0.5825915155917268
770,0.3519348637090436
771,-0.5681399699326255
772,-0.2958735169513438
773,-0.7576796954868931
774,0.641488522294726
775,-0.4955523872812197
776,1.1831686809629003
777,-0.2679755228622069
778,-0.9803716905472284
779,-1.5400400410863762
780,0.30426206396298305
781,1.7366986898145609
782,0.7345089506013228
783,-0.7801027256874885
784,-0.45489638315978675
785,0.9713282059435914
786,1.3004425431005593
787,1.5395047573482366
788,0.4769269188571426
789,-1.6970630868328684
790,1.4261404888704026
791,1.487417293049836
792,0.49763323734149245
793,1.0641701031226922
794,1.4458970659505423
795,-1.4543925611124344
796,-1.6378110665975916
797,-1.2541955549484072
798,0.9697413269345122
799,0.2600042221315183
800,0.5994065919015533
801,0.2899024832860357
802,0.9925307499662269
803,-0.014350757131045272
804,-0.37963367757166344
805,0.8710769823174362
806,-0.9606426182848399
807,-0.9472055321117212
808,-0.8816598720877596
809,-0.3990347894157422
810,0.27326568788733
811,1.6986470612948643
812,-0.6334920242672653
813,-0.21454277040081438
814,1.2552122032571789
815,-0.07345533165535872
816,0.3221319919057296
817,-1.476598211598716
818,1.3835487232499166
819,0.9658487579894091
820,-1.336969480988464
821,0.7328030865777933
822,0.45240649319585735
823,1.1097375288980085
824,1.4637312130547808
825,-1.535610580966624
826,-0.17740961303734332
827,-0.027475895976249495
828,0.5712222107019772
829,1.1523335386410032
830,0.2083641127597349
831,0.32228056896970847
832,-1.5344726384309353
833,-0.5088705082051588
834,-0.29979436158701506
835,-0.6692392178550919
836,0.6893757124268766
837,-1.0073027624957254
838,1.3931066047675391
839,-1.2587232038311977
840,1.1016202219467874
841,0.7394318331006037
842,0.7237051130025864
843,-1.6424397198786214
844,1.576339824692051
845,-0.07437777761331753
846,-1.2564536809355085
847,1.673904586359723
848,1.694000030154057
849,1.337824955789327
850,0.8718398845265632
851,-1.6003617791497584
852,-0.5435093126078042
853,0.05891856260281188
854,-0.9145723907668389
855,1.5387746959654234
856,-0.817806718992774
857,0.6227628588601832
858,0.9755543926145465
859,1.4272804126466698
860,-0.038800574585956
861,-0.9173482095829109
862,-1.6303765496394222
863,-1.5306215696154821
864,1.6387811237913108
865,0.13460332063460848
866,0.8282391545227692
867,-1.287546497882552
868,1.3982832730207586
869,1.316177426642137
870,1.0876504743533801
871,0.9140405978894939
872,0.8944082250225054
873,0.9684437178815242
874,0.297841615116581
875,-1.0287114543503721
876,0.12860328023162076
877,-1.1206690045305177
878,-0.4029850914990861
879,-0.22181592872815065
880,-0.6966162810676609
881,-0.7314831889071264
882,0.42147555424186905
883,1.5131848095383797
884,1.2513744731755494
885,0.9563501489097092
886,-0.08829053931884198
887,0.5195138049128094
888,-1.0749963673040375
889,0.7645130125249949
890,-1.4499312709287113
891,0.4061080099821451
892,0.32132119551127103
893,-0.946475771483755
894,0.38695881427902956
895,-0.06062370788723317
896,-0.48659121690977575
897,-1.5430810654738216
898,-0.9915025215715965
899,-0.01812662824824863
900,-1.6654121636551442
901,-0.3178027994396171
902,-1.0728675208288894
903,-1.2138868233524698
904,-0.22341220589312671
905,1.4439798000939763
906,1.2565089441193615
907,-0.16468327852230483
908,-1.4159668807238226
909,-1.6077971216216194
910,-0.3369643819525625
911,-0.22442202892760074
912,1.243122438841563
913,-0.5033537374465258
914,-0.36628838040765727
915,1.4524365478644603
916,0.3539355044739594
917,0.7836509025236245
918,-1.4478064025603865
919,-1.669025188724742
920,-1.158465961775307
921,-0.11798974337879156
922,1.6013168392923505
923,-0.9888761920830836
924,-0.20029561366581566
925,0.8708182021664057
926,-0.5771238902372123
927,-0.8982422666453442
928,0.026121396195467113
929,-0.7633903722110174
930,-1.6625958408160249
931,-0.7981848820120387
932,0.9595230705867768
933,0.2581556625851088
934,-0.9957331483278326
935,1.0616539968740546
936,-1.2636639337865545
937,1.3662083931654672
938,-0.6537211118739665
939,-1.426501992306318
940,-0.25199202588018776
941,0.9681250163434773
942,0.10398905902149516
943,1.0202379890346096
944,1.2189047461125875
945,0.5144005353183879
946,0.2225272368323573
947,-0.7110909978512232
948,1.3857801730861536
949,-0.972084734318069
950,-0.20568022899320818
951,-0.16747536020051335
952,-1.3278514566532906
953,-1.1180841660499208
954,-1.091444255866701
955,-1.6635342520389682
956,-1.0898136207554352
957,1.559722494085151
958,1.6862692233311058
959,-1.1932337947146123
960,-1.2730665382708761
961,-0.29380515260885715
962,1.30520597674425
963,1.2953415986090686
964,0.0058428785135449446
965,-0.600194612666691
966,-0.9894771425698384
967,0.11528091379361911
968,-1.169555353938206
969,0.5424161392981319
970,-0.28209750252681187
971,1.0401754070251303
972,1.3585291616183774
973,-0.995178716283494
974,-0.6444577116243528
975,-1.572776326930225
976,-0.08304776166007972
977,1.4149275263538545
978,-0.5214781817944607
979,0.5398153113277883
980,0.26659789053399013
981,1.1877218817245978
982,-1.697792035814699
983,0.8058655452796079
984,-1.3475612928449392
985,-1.6236867739580958
986,-1.2704135218501826
987,0.5102169802032562
988,-0.2600017545677311
989,-0.2885752981377601
990,-0.8996965502129941
991,0.7879276770906889
992,-0.0816342365208466
993,0.3721022807990778
994,0.8072260365166051
995,-0.7217900307490299
996,-1.4896832882391793
997,0.10928516216727174
998,-0.23363812413351884
999,-0.12733035914904245
1000,1.4040647898337497
1001,0.07533033065271194
1002,0.37312678078555267
1003,-0.9844185495068856
1004,0.27938075673620344
1005,-0.5676052244154092
1006,0.2576350582533509
1007,0.3562895680371004
1008,-0.821451109575402
1009,1.3469638091052447
1010,-0.3836498574138015
1011,1.5986799033604928
1012,1.1662595348319127
1013,-0.5175625214744594
1014,1.123103405218032
1015,-0.8853329063196943
1016,-0.037638134087513465
1017,-0.4978075785819737
1018,-0.0017879164031287154
1019,-1.522692288250542
1020,-0.35576914343627564
1021,-0.9760568015025786
1022,0.06306739755604068
1023,1.1251134830309364
1024,-0.44152690954127266
1025,-1.065821820970726
1026,-0.17620225625965721
1027,1.1030103328824348
1028,-0.7312367009102381
1029,1.6854555015117738
1030,-0.8647069954355537
1031,0.013161584732078603
1032,-1.4997167657285766
1033,-1.1151935090751377
1034,0.4773984789265099
1035,1.1808671180043975
1036,0.7336460074768778
1037,-0.058583609020991474
1038,-0.3612827407384214
1039,-0.6354309459513184
1040,-0.22264869817852895
1041,0.492353741304611
1042,-1.5525741636044845
1043,0.24006126787994994
1044,1.3120475889959904
1045,-0.31152452333581165
1046,-1.3069781542905385
1047,-1.2932943346024137
1048,-1.7116955693641898
1049,-1.6650604783661502
1050,0.0489565147638253
1051,-1.6599097829310647
1052,-0.3223140308278912
1053,-1.0280337988702204
1054,1.4403019774909331
1055,0.5582261540715183
1056,-1.2922339565443879
1057,-0.6185914449666532
1058,-0.014924474139179652
1059,-1.5771947585484924
1060,-1.0525935854694692
1061,1.5973161113293606
1062,1.0108268122309287
1063,1.1072439778926741
1064,1.0847043980537092
1065,1.4148973823351596
1066,-0.9604600325181126
1067,-0.4223958408243609
1068,0.14379239374169514
1069,-0.39511240502610734
1070,0.29715774706407067
1071,1.1343460406062547
1072,-0.11283506315466413
1073,0.6807819093569581
1074,0.2096170597161372
1075,0.45017804991999816
1076,1.0815831330888872
1077,0.5439241656685778
1078,1.3670016173728587
1079,0.10601366177861198
1080,-1.5695205019704164
1081,1.7360219574621694
1082,0.30665032016075466
1083,-0.25558854869707964
1084,-0.27289702463709475
1085,0.705768664491762
1086,0.0151176458372336
1087,0.38310059980220035
1088,1.7048070670828381
1089,0.7670514975419112
1090,0.7028193865050735
1091,1.5555835307007446
1092,-0.03624651968083699
1093,0.6715745852627032
1094,1.2636640123751774
1095,-0.1257676015824757
1096,-0.779867530913525
1097,-1.1452941993106147
1098,-1.548411716053268
1099,-0.5026153339380409
1100,0.8111838645727778
1101,-1.3385720541133725
1102,-0.5583142732431152
1103,-0.30662416763569234
1104,-1.615042143265515
1105,0.41144917216456034
1106,-0.9142609731130471
1107,0.6458021812024431
1108,-0.9753589113055758
1109,-1.6709587795206164
1110,-1.1348392470168918
1111,1.6215777409679348
1112,-0.273093078906106
1113,-0.8162206482849265
1114,-0.6183922173940123
1115,-0.9793270508365436
1116,-0.34901031705304786
1117,-1.1978130951908772
1118,0.811729336181748
1119,1.1203771500621273
1120,1.268481385258501
1121,1.7092101596099774
1122,0.15913743783146508
1123,1.5279508517245308
1124,0.26837890469978326
1125,1.331246481933362
1126,0.19037170783083035
1127,0.8446917643482488
1128,0.1294953079508978
1129,1.1188038310079689
1130,0.9013430360621867
1131,1.6112768690082317
1132,-0.9576603429984921
1133,0.16254734953715064
1134,-0.24875922009995968
1135,-0.01453763604745608
1136,0.1570581914929286
1137,0.5461596613602201
1138,0.5654528123590675
1139,-0.2742702657472177
1140,-1.5424459479546824
1141,-0.6165113450058025
1142,-1.1865557517552079
1143,-0.18104644200364073
1144,1.452723979110519
1145,1.6349303231630872
1146,-0.5257307939347594
1147,0.5071222482180576
1148,0.4435925513773509
1149,-1.2276040260921748
1150,0.7321691308443437
1151,-1.249659166701146
1152,-0.9729736047278235
1153,1.486417294050717
1154,-1.6249601326276035
1155,-0.43328207037319566
1156,-0.10567316143234368
1157,0.13779194892479382
1158,-0.25458638687148005
1159,1.3467117113225766
1160,0.9941107582784975
1161,0.060478220506971284
1162,1.3486224283092763
1163,0.3148080656862776
1164,-0.320206000438663
1165,-1.1498534406732177
1166,-0.7698338596602531
1167,-1.1580988373935317
1168,-0.616980746905402
1169,0.8817621290825681
1170,-0.7074740129331929
1171,-0.5332809754146906
1172,0.5310042054836102
1173,-0.40262286875298275
1174,-1.227981720927716
1175,1.0262229988483795
1176,-0.12081982151494641
1177,-0.6225428791787638
1178,-1.4269985891410997
1179,-1.1278918238664475
1180,1.2583236005527807
1181,1.3880974659937015
1182,1.5183059054012442
1183,0.278068334258015
1184,1.6636323241796636
1185,-1.197945733409963
1186,0.545652654270215
1187,1.2332076064153743
1188,0.4237105112077443
1189,1.3377751582552149
1190,0.4339952907656617
1191,0.06033827618486662
1192,0.3061726768388343
1193,0.8453507422411687
1194,-1.2949666738358947
1195,-0.38577737189901135
1196,-1.4816001139070056
1197,0.12999900579560908
1198,-1.3768701603826947
1199,0.6123961251828256
1200,0.4138698589851322
1201,-0.5884247323840847
1202,1.219506220998404
1203,-0.2534574584393235
1204,-0.9172381600040683
1205,-0.3846093588759681
1206,-0.6275560709372471
1207,0.4073334862036773
1208,-1.093006203603238
1209,1.3644753244386285
1210,-1.1923667353228986
1211,0.17158264101594733
